Filename,Width,Height,DPI Information
D:/Thesis/realism_data/Academicism\raising of lazarus.jpg,396,497,"(0, 0)"
D:/Thesis/realism_data/Academicism\reading lesson.jpg,1213,1600,"(72, 72)"
D:/Thesis/realism_data/Academicism\rebecca at the well.jpg,599,783,
D:/Thesis/realism_data/Academicism\reclining model.jpg,800,512,"(200, 200)"
D:/Thesis/realism_data/Academicism\rest in harvest.jpg,800,513,"(300, 300)"
D:/Thesis/realism_data/Academicism\resting on the banks of the tiber.jpg,721,575,"(0, 0)"
D:/Thesis/realism_data/Academicism\rich still life with flowers and fruit.jpg,400,340,"(72, 72)"
D:/Thesis/realism_data/Academicism\richard burton painted by frederic leighton.jpg,948,1168,"(300, 300)"
D:/Thesis/realism_data/Academicism\rochambeau versailles.jpg,471,633,"(96, 96)"
D:/Thesis/realism_data/Academicism\roma.jpg,1286,1047,"(72, 72)"
"D:/Thesis/realism_data/Academicism\roman bath, odalisque.jpg",1600,818,"(300, 300)"
D:/Thesis/realism_data/Academicism\roman bath.jpg,1600,1059,"(300, 300)"
D:/Thesis/realism_data/Academicism\roman orgy in the time of caesars.jpg,1000,637,"(0, 0)"
D:/Thesis/realism_data/Academicism\roman women offering their jewellery in defence of the state.jpg,2000,1119,"(300, 300)"
D:/Thesis/realism_data/Academicism\romans in the decadence of the empire.jpg,1280,764,"(96, 96)"
D:/Thesis/realism_data/Academicism\romans under the yoke.jpg,1963,2490,"(150, 150)"
D:/Thesis/realism_data/Academicism\romulus und remus.jpg,2858,3508,"(300.0, 300.0)"
D:/Thesis/realism_data/Academicism\ronde de mai.jpg,1000,1353,"(600, 600)"
D:/Thesis/realism_data/Academicism\rosa siega.jpg,2115,3200,
D:/Thesis/realism_data/Academicism\roses.jpg,534,700,"(96, 96)"
"D:/Thesis/realism_data/Academicism\rosine, from ''the barber of seville''.jpg",716,1076,"(72, 72)"
"D:/Thesis/realism_data/Academicism\roussin, albin.jpg",1260,1945,"(300, 300)"
D:/Thesis/realism_data/Academicism\rustic toilet.jpg,546,800,"(95.9866, 95.9866)"
D:/Thesis/realism_data/Academicism\sacrifice of isaacus.jpg,2969,3936,"(300, 300)"
D:/Thesis/realism_data/Academicism\sailboats and fishing boats on a choppy lake.jpg,1024,771,"(0, 0)"
D:/Thesis/realism_data/Academicism\saint jean baptist.jpg,1780,2300,"(300, 300)"
D:/Thesis/realism_data/Academicism\saint monica in a landscape.jpg,617,768,"(300, 300)"
D:/Thesis/realism_data/Academicism\saint vincent de paul ramène des galériens à la foi.jpg,3656,5880,"(180, 180)"
D:/Thesis/realism_data/Academicism\saint vincent de paul.jpg,2450,2785,"(72, 72)"
D:/Thesis/realism_data/Academicism\samson and the philistines samson in the threadmill.jpg,755,1024,"(97, 97)"
D:/Thesis/realism_data/Academicism\samson.jpg,581,640,"(0, 0)"
D:/Thesis/realism_data/Academicism\samuel anoints david to the kingdom.jpg,1024,853,"(0, 0)"
D:/Thesis/realism_data/Academicism\samuel p. avery.jpg,3123,3875,"(150, 150)"
D:/Thesis/realism_data/Academicism\sant'orso consecrates the cathedral of ravenna.jpg,717,1036,"(72.0, 72.0)"
D:/Thesis/realism_data/Academicism\santo tomás de villanueva dando limosna after murillo.jpg,469,651,"(72, 72)"
D:/Thesis/realism_data/Academicism\sapho young girl in a pompeian interior.jpg,1117,1691,"(72, 72)"
D:/Thesis/realism_data/Academicism\sapphira's death.jpg,1600,1318,
D:/Thesis/realism_data/Academicism\sapphires.jpg,336,1000,"(200, 200)"
D:/Thesis/realism_data/Academicism\sarah breast-feeding isaac.jpg,850,1024,"(0, 0)"
D:/Thesis/realism_data/Academicism\satyr and nymph.jpg,758,1000,
D:/Thesis/realism_data/Academicism\saying her prayers.jpg,458,576,"(72.0, 72.0)"
D:/Thesis/realism_data/Academicism\scene from roman life.jpg,1100,1874,"(72, 72)"
D:/Thesis/realism_data/Academicism\scipio's moderation.jpg,3508,2055,"(72.0, 72.0)"
D:/Thesis/realism_data/Academicism\sea nymphs.jpg,512,377,"(20, 15)"
D:/Thesis/realism_data/Academicism\sea piece with war vessels.jpg,800,574,"(72, 72)"
D:/Thesis/realism_data/Academicism\seagulls.jpg,435,1000,"(200, 200)"
D:/Thesis/realism_data/Academicism\seascape.jpg,800,697,"(72, 72)"
D:/Thesis/realism_data/Academicism\sebastien le prestre de vauban.jpg,387,600,"(95.9866, 95.9866)"
D:/Thesis/realism_data/Academicism\seeking shelter.jpg,550,726,"(96, 96)"
D:/Thesis/realism_data/Academicism\seine embankment at the pont des arts in paris.jpg,1200,821,
D:/Thesis/realism_data/Academicism\self portrait aged 17.jpg,919,1280,"(300, 300)"
D:/Thesis/realism_data/Academicism\self portrait as a child.jpg,1023,1280,"(300, 300)"
D:/Thesis/realism_data/Academicism\self portrait of the artist with his wife in a neoclassical interior and view of the italian countryside in the distance.jpg,1400,1400,
D:/Thesis/realism_data/Academicism\self portrait.jpg,336,470,"(72, 72)"
D:/Thesis/realism_data/Academicism\self-portrait.jpg,1109,1500,"(0.0, 0.0)"
D:/Thesis/realism_data/Academicism\sermon of saint john the baptist.jpg,765,1024,"(0, 0)"
D:/Thesis/realism_data/Academicism\shipping in a calm.jpg,944,685,"(72, 72)"
D:/Thesis/realism_data/Academicism\shipping in the downs.jpg,944,780,"(72, 72)"
D:/Thesis/realism_data/Academicism\shuttlecock.jpg,416,1000,"(200, 200)"
D:/Thesis/realism_data/Academicism\siege of constantine.jpg,656,648,"(72.0, 72.0)"
D:/Thesis/realism_data/Academicism\silvino egydio de souza aranha.jpg,550,676,"(0, 0)"
D:/Thesis/realism_data/Academicism\sisters.jpg,504,700,"(96, 96)"
D:/Thesis/realism_data/Academicism\skaters in a moonlit landscape.jpg,550,410,"(72, 72)"
D:/Thesis/realism_data/Academicism\sketch for orestes.jpg,2300,2033,"(300, 300)"
D:/Thesis/realism_data/Academicism\sketch for ruth and boaz.jpg,2300,1243,"(300, 300)"
"D:/Thesis/realism_data/Academicism\sketch for the portrait of muhammad ali, viceroy of egypt.jpg",874,781,
D:/Thesis/realism_data/Academicism\sketch for the torch of nero.jpg,800,400,"(601, 601)"
D:/Thesis/realism_data/Academicism\sketch of a man.jpg,521,600,"(96, 96)"
D:/Thesis/realism_data/Academicism\slave market.jpg,1162,1560,"(400.0, 400.0)"
D:/Thesis/realism_data/Academicism\sleep.jpg,2540,3449,"(300, 300)"
D:/Thesis/realism_data/Academicism\sleeping children.jpg,700,466,"(95.9866, 95.9866)"
D:/Thesis/realism_data/Academicism\sleeping little girl.jpg,1000,1269,"(300, 300)"
D:/Thesis/realism_data/Academicism\sleeping putto.jpg,699,597,"(360, 360)"
D:/Thesis/realism_data/Academicism\slumbering maid.jpg,2430,3000,
D:/Thesis/realism_data/Academicism\small marauding.jpg,1130,2146,"(250, 250)"
D:/Thesis/realism_data/Academicism\soap bubbles.jpg,2807,3722,"(150, 150)"
D:/Thesis/realism_data/Academicism\soldiers going into battle.jpg,2356,1652,"(72, 72)"
D:/Thesis/realism_data/Academicism\song of the angels.jpg,1754,2563,"(300, 300)"
D:/Thesis/realism_data/Academicism\songs without words.jpg,1453,2379,"(72, 72)"
D:/Thesis/realism_data/Academicism\soup.jpg,732,1000,"(300, 300)"
D:/Thesis/realism_data/Academicism\spanish painter francisco lameyer berenguer.jpg,280,404,"(96, 96)"
"D:/Thesis/realism_data/Academicism\st. peter, after his delivery from prison by the angel.jpg",1169,900,
D:/Thesis/realism_data/Academicism\standing egyptian figure.jpg,1692,2164,"(72, 72)"
D:/Thesis/realism_data/Academicism\statue of caesar as a divinity.jpg,1736,2184,"(72, 72)"
D:/Thesis/realism_data/Academicism\still life of flowers on a window ledge.jpg,1540,2000,"(96, 96)"
D:/Thesis/realism_data/Academicism\still life with fruits.jpg,1016,800,"(95.9866, 95.9866)"
D:/Thesis/realism_data/Academicism\still life with lobster.jpg,659,800,"(95.9866, 95.9866)"
"D:/Thesis/realism_data/Academicism\stilleben mit melone, munzbecher und deckelkrug.jpg",549,800,"(95.9866, 95.9866)"
"D:/Thesis/realism_data/Academicism\stillleben mit früchten, rosen, prunkkelch und vogel.jpg",1412,1134,"(72, 72)"
D:/Thesis/realism_data/Academicism\stillleben mit nautiluspokal und weintrauben.jpg,662,800,"(95.9866, 95.9866)"
"D:/Thesis/realism_data/Academicism\stillleben mit äpfelnfrühlingszwiebeln, mangold und einer kerze.jpg",317,400,"(72, 72)"
D:/Thesis/realism_data/Academicism\street scene near antibes.jpg,2048,1485,
D:/Thesis/realism_data/Academicism\study at a reading desk.jpg,3087,2538,"(300, 300)"
D:/Thesis/realism_data/Academicism\study for ''the dance of the bacchantes''.jpg,4000,2488,"(300, 300)"
"D:/Thesis/realism_data/Academicism\study for ''the romans passing under the yoke, viii''.jpg",2018,2666,"(300, 300)"
D:/Thesis/realism_data/Academicism\study for 'fallen angel'.jpg,2376,1626,"(144.0, 144.0)"
D:/Thesis/realism_data/Academicism\study for the assumption of the madonna.jpg,499,800,"(96, 96)"
D:/Thesis/realism_data/Academicism\study for the daughters of alvito.jpg,1050,1600,"(1.0, 1.0)"
D:/Thesis/realism_data/Academicism\study for the death of moses.jpg,2300,1782,"(300, 300)"
D:/Thesis/realism_data/Academicism\study for the glory of bishop saint nicholas.jpg,280,560,"(100, 100)"
"D:/Thesis/realism_data/Academicism\study for the painting, apollo, hyacinth and cypress.jpg",350,279,"(96, 96)"
D:/Thesis/realism_data/Academicism\study for vierge aux anges.jpg,1426,2000,"(600, 600)"
D:/Thesis/realism_data/Academicism\study of a young girl s head.jpg,691,850,"(350, 350)"
D:/Thesis/realism_data/Academicism\study of terra nuova dog  the waiting.jpg,800,1140,"(96, 96)"
D:/Thesis/realism_data/Academicism\study of two female figures.jpg,451,700,"(200, 200)"
D:/Thesis/realism_data/Academicism\studying by candle light.jpg,470,470,"(72, 72)"
D:/Thesis/realism_data/Academicism\sunday in poissy.jpg,594,424,"(96, 96)"
"D:/Thesis/realism_data/Academicism\suzanne, from ''the marriage of figaro''.jpg",387,599,
D:/Thesis/realism_data/Academicism\sweet doing nothing.jpg,2000,1457,"(0, 0)"
D:/Thesis/realism_data/Academicism\sympathy.jpg,759,944,"(72, 72)"
D:/Thesis/realism_data/Academicism\são joão batista no cárcere.jpg,800,600,"(72, 72)"
D:/Thesis/realism_data/Academicism\tarquinius and lucretia.jpg,2056,1588,"(72, 72)"
D:/Thesis/realism_data/Academicism\teresina.jpg,482,720,"(72, 72)"
D:/Thesis/realism_data/Academicism\the admiring glance.jpg,762,1000,"(72, 72)"
D:/Thesis/realism_data/Academicism\the annunciation after carlo maratta.jpg,988,1200,"(72, 72)"
D:/Thesis/realism_data/Academicism\the apostles john and paul.jpg,340,400,"(72, 72)"
D:/Thesis/realism_data/Academicism\the appearance of christ to mary magdalene.jpg,1134,855,"(96, 96)"
D:/Thesis/realism_data/Academicism\the appearance of christ to the people detail.jpg,480,800,"(96, 96)"
D:/Thesis/realism_data/Academicism\the approaching storm.jpg,440,570,"(96, 96)"
D:/Thesis/realism_data/Academicism\the arab jeweller.jpg,2913,3782,"(150, 150)"
D:/Thesis/realism_data/Academicism\the artist's little sister.jpg,507,680,"(72, 72)"
D:/Thesis/realism_data/Academicism\the artist's model.jpg,1280,905,"(75, 75)"
D:/Thesis/realism_data/Academicism\the austrian emperor josef ii riding a horse.jpg,2731,3508,"(72.0, 72.0)"
D:/Thesis/realism_data/Academicism\the awakening.jpg,350,429,"(96, 96)"
D:/Thesis/realism_data/Academicism\the basilica of san marco in venice.jpg,1024,851,
D:/Thesis/realism_data/Academicism\the bath.jpg,650,911,"(350, 350)"
D:/Thesis/realism_data/Academicism\the bather.jpg,1000,679,"(600, 600)"
D:/Thesis/realism_data/Academicism\the bathers.jpg,2664,2666,"(300, 300)"
"D:/Thesis/realism_data/Academicism\the battle of st vincent, 14 februrary.jpg",944,557,"(72, 72)"
D:/Thesis/realism_data/Academicism\the beautiful bandurria player.jpg,750,1126,"(96, 96)"
D:/Thesis/realism_data/Academicism\the bingo.jpg,512,404,"(96, 96)"
D:/Thesis/realism_data/Academicism\the bird charmer.jpg,614,750,"(200, 200)"
D:/Thesis/realism_data/Academicism\the birth of pindar.jpg,3251,2433,"(72, 72)"
D:/Thesis/realism_data/Academicism\the birthday party.jpg,1750,1135,"(300, 300)"
D:/Thesis/realism_data/Academicism\the blue dress.jpg,1554,2000,
D:/Thesis/realism_data/Academicism\the blue ribbon.jpg,451,576,"(72.0, 72.0)"
D:/Thesis/realism_data/Academicism\the bunch of grapes.jpg,608,779,"(100, 100)"
D:/Thesis/realism_data/Academicism\the calling of abraham.jpg,350,246,"(96, 96)"
D:/Thesis/realism_data/Academicism\the calling of david.jpg,804,1024,"(0, 0)"
D:/Thesis/realism_data/Academicism\the catapult.jpg,700,594,"(300, 300)"
D:/Thesis/realism_data/Academicism\the central portal of st. mark of venice.jpg,457,600,"(96, 96)"
"D:/Thesis/realism_data/Academicism\the cervarole the women of cervara, roman states.jpg",279,456,"(100, 100)"
D:/Thesis/realism_data/Academicism\the chiarrucia.jpg,849,1048,"(0, 0)"
D:/Thesis/realism_data/Academicism\the childhood of pico della mirandola.jpg,593,800,"(300, 300)"
D:/Thesis/realism_data/Academicism\the connoisseurs.jpg,2208,2676,
D:/Thesis/realism_data/Academicism\the corpus christi.jpg,758,547,"(72.0, 72.0)"
D:/Thesis/realism_data/Academicism\the cotton market workers in the cotton market.jpg,583,768,"(96, 96)"
D:/Thesis/realism_data/Academicism\the cotton market.jpg,800,595,"(96, 96)"
"D:/Thesis/realism_data/Academicism\the count of almaviva, from ''the barber of seville''.jpg",759,1062,"(72, 72)"
"D:/Thesis/realism_data/Academicism\the countess of almaviva, from ''the guilty mother''.jpg",2474,4040,"(400, 400)"
D:/Thesis/realism_data/Academicism\the countess of keller.jpg,2117,2767,"(300, 300)"
D:/Thesis/realism_data/Academicism\the dance of the bacchantes.jpg,4000,2448,"(300, 300)"
D:/Thesis/realism_data/Academicism\the daughter of jephthah.jpg,1000,657,"(300, 300)"
D:/Thesis/realism_data/Academicism\the dead caesar.jpg,605,310,"(72, 72)"
D:/Thesis/realism_data/Academicism\the death of brunelleschi.jpg,1041,1458,"(300, 300)"
D:/Thesis/realism_data/Academicism\the death of caesar.jpg,1129,667,"(0, 0)"
D:/Thesis/realism_data/Academicism\the death of captain franchetti in 1870.jpg,408,500,"(96, 96)"
D:/Thesis/realism_data/Academicism\the death of julius caesar.jpg,450,325,"(72, 72)"
D:/Thesis/realism_data/Academicism\the death of moses.jpg,400,288,"(300, 300)"
D:/Thesis/realism_data/Academicism\the death of priam.jpg,466,366,"(200, 200)"
D:/Thesis/realism_data/Academicism\the death of tiberius.jpg,1001,775,"(96, 96)"
D:/Thesis/realism_data/Academicism\the departure of the newlyweds.jpg,950,560,"(350, 350)"
D:/Thesis/realism_data/Academicism\the discovery of romulus and remus.jpg,3231,2293,"(72, 72)"
D:/Thesis/realism_data/Academicism\the dispersion of the apostles.jpg,1000,709,"(300, 300)"
D:/Thesis/realism_data/Academicism\the dream of the believer.jpg,606,436,"(72, 72)"
D:/Thesis/realism_data/Academicism\the duc de la rochefoucauld-doudeauville.jpg,389,570,"(300, 300)"
D:/Thesis/realism_data/Academicism\the duel after the masquerade.jpg,5000,3419,"(72.0, 72.0)"
D:/Thesis/realism_data/Academicism\the dying gladiator.jpg,1000,741,"(0, 0)"
D:/Thesis/realism_data/Academicism\the end of the corrida.jpg,2825,1629,"(72, 72)"
D:/Thesis/realism_data/Academicism\the end of the game of cards.jpg,500,600,"(96, 96)"
D:/Thesis/realism_data/Academicism\the end of the story.jpg,366,1000,"(200, 200)"
D:/Thesis/realism_data/Academicism\the engraver bernardo rico.jpg,2305,2953,"(300.0, 300.0)"
D:/Thesis/realism_data/Academicism\the evening angel.jpg,1226,1024,"(300, 300)"
D:/Thesis/realism_data/Academicism\the execution of lady jane grey.jpg,865,678,"(96, 96)"
D:/Thesis/realism_data/Academicism\the expulsion of adam and eve from the garden of paradise.jpg,756,1000,"(300, 300)"
D:/Thesis/realism_data/Academicism\the fisherman and the siren.jpg,1400,2180,"(300, 300)"
D:/Thesis/realism_data/Academicism\the flight into egypt.jpg,500,701,"(0, 0)"
D:/Thesis/realism_data/Academicism\the flood.jpg,4000,2008,"(300, 300)"
D:/Thesis/realism_data/Academicism\the flower pickers.jpg,814,987,
D:/Thesis/realism_data/Academicism\the flute lesson.jpg,350,442,"(96, 96)"
D:/Thesis/realism_data/Academicism\the fountain at st. peter's cathedral in rome.jpg,1208,1474,"(72, 72)"
D:/Thesis/realism_data/Academicism\the game seller.jpg,365,470,"(72, 72)"
D:/Thesis/realism_data/Academicism\the general dourakine.jpg,334,499,
D:/Thesis/realism_data/Academicism\the girl in the meadow.jpg,1920,1570,
D:/Thesis/realism_data/Academicism\the girls of alvito.jpg,1336,2000,"(72, 72)"
D:/Thesis/realism_data/Academicism\the golden hours.jpg,1321,837,"(300, 300)"
D:/Thesis/realism_data/Academicism\the goodbye.jpg,3811,4860,"(300, 300)"
D:/Thesis/realism_data/Academicism\the grasshopper.jpg,519,1023,"(96, 96)"
D:/Thesis/realism_data/Academicism\the gypsy camp.jpg,720,562,"(72, 72)"
D:/Thesis/realism_data/Academicism\the harvester.jpg,350,451,"(96, 96)"
D:/Thesis/realism_data/Academicism\the help of the little shepherd.jpg,1279,1600,"(96, 96)"
D:/Thesis/realism_data/Academicism\the hurdy-gurdy man.jpg,1330,1925,"(300, 300)"
D:/Thesis/realism_data/Academicism\the indiscretion.jpg,750,1023,"(72, 72)"
D:/Thesis/realism_data/Academicism\the italian tavern.jpg,1000,704,"(0, 0)"
D:/Thesis/realism_data/Academicism\the kidnapping of cosette.jpg,376,500,"(96, 96)"
D:/Thesis/realism_data/Academicism\the king drinks.jpg,600,398,"(0, 0)"
D:/Thesis/realism_data/Academicism\the kiss.jpg,1250,1600,"(72.0, 72.0)"
D:/Thesis/realism_data/Academicism\the knitting girl.jpg,701,1118,"(300, 300)"
D:/Thesis/realism_data/Academicism\the knuckle players.jpg,839,1024,"(72, 72)"
"D:/Thesis/realism_data/Academicism\the last moments of maximilian, emperor of mexico.jpg",1005,768,"(72, 72)"
D:/Thesis/realism_data/Academicism\the last supper.jpg,1024,727,"(0, 0)"
D:/Thesis/realism_data/Academicism\the little knitter.jpg,1055,1552,"(200, 200)"
D:/Thesis/realism_data/Academicism\the lost love.jpg,638,801,"(350, 350)"
D:/Thesis/realism_data/Academicism\the love letter.jpg,677,1000,"(600, 600)"
D:/Thesis/realism_data/Academicism\the miraculous draught.jpg,688,512,
D:/Thesis/realism_data/Academicism\the mocking of christ. from the biblical sketches..jpg,1024,697,"(0, 0)"
D:/Thesis/realism_data/Academicism\the morning after the celebration.jpg,5000,3905,
D:/Thesis/realism_data/Academicism\the mother of sisera looked out a window.jpg,603,797,"(200, 200)"
D:/Thesis/realism_data/Academicism\the motherland.jpg,1329,2227,"(250, 250)"
D:/Thesis/realism_data/Academicism\the multiplication of breads.jpg,1024,578,"(0, 0)"
D:/Thesis/realism_data/Academicism\the muse.jpg,350,492,"(96, 96)"
D:/Thesis/realism_data/Academicism\the music lesson.jpg,2783,2550,"(300, 300)"
D:/Thesis/realism_data/Academicism\the negro barber in suez.jpg,652,902,"(350, 350)"
D:/Thesis/realism_data/Academicism\the new arrival.jpg,1371,1793,"(300, 300)"
"D:/Thesis/realism_data/Academicism\the noordermarkt by night, amsterdam.jpg",387,470,"(72, 72)"
D:/Thesis/realism_data/Academicism\the nut gatherers.jpg,3903,2603,"(900, 900)"
D:/Thesis/realism_data/Academicism\the odysseus.jpg,1888,2329,"(72, 72)"
D:/Thesis/realism_data/Academicism\the oranges.jpg,350,452,"(96, 96)"
D:/Thesis/realism_data/Academicism\the painter benito soriano murillo.jpg,2402,3051,"(310, 310)"
D:/Thesis/realism_data/Academicism\the painter joseph binder's adventure.jpg,3168,5037,"(72, 72)"
D:/Thesis/realism_data/Academicism\the painter juan rivas y ortiz.jpg,2407,2953,"(300.0, 300.0)"
D:/Thesis/realism_data/Academicism\the pastoral recreation.jpg,1593,1104,"(300, 300)"
D:/Thesis/realism_data/Academicism\the penitent magdalene.jpg,599,723,"(72, 72)"
D:/Thesis/realism_data/Academicism\the pilgrims at the foot of the statue of saint peter in saint peter's church.jpg,1600,1111,"(72, 72)"
D:/Thesis/realism_data/Academicism\the players.jpg,2560,2031,"(96, 96)"
D:/Thesis/realism_data/Academicism\the pomegranate seller.jpg,350,456,"(96, 96)"
D:/Thesis/realism_data/Academicism\the poplars.jpg,761,1000,"(72, 72)"
D:/Thesis/realism_data/Academicism\the prayer.jpg,1200,1432,"(400, 400)"
D:/Thesis/realism_data/Academicism\the prince of valmontone with children.jpg,986,800,"(96, 96)"
D:/Thesis/realism_data/Academicism\the prodigal son.jpg,774,1024,"(96, 96)"
D:/Thesis/realism_data/Academicism\the prodigal's return.jpg,1677,2220,"(96, 96)"
D:/Thesis/realism_data/Academicism\the prophet elijah and the widow sareptana.jpg,844,1024,"(0, 0)"
D:/Thesis/realism_data/Academicism\the proposal.jpg,300,441,
D:/Thesis/realism_data/Academicism\the queen of sheba's visit to king solomon.jpg,450,255,
D:/Thesis/realism_data/Academicism\the rape of the sabine women.jpg,977,700,"(96, 96)"
D:/Thesis/realism_data/Academicism\the reaper.jpg,350,542,"(96, 96)"
"D:/Thesis/realism_data/Academicism\the reception of siamese ambassadors by emperor napoleon iii 1808-73 at the palace of fontainebleau, 27 june 1861.jpg",1366,672,"(96, 96)"
D:/Thesis/realism_data/Academicism\the reconciliation of the montagues and capulets.jpg,2453,1923,"(300, 300)"
D:/Thesis/realism_data/Academicism\the relay.jpg,374,470,"(96, 96)"
D:/Thesis/realism_data/Academicism\the reluctant bride.jpg,900,1103,"(300, 300)"
D:/Thesis/realism_data/Academicism\the resurrection of lazarus.jpg,1400,1092,"(300, 300)"
D:/Thesis/realism_data/Academicism\the roman baths.jpg,1000,742,"(0, 0)"
D:/Thesis/realism_data/Academicism\the secret.jpg,1928,2626,"(300, 300)"
D:/Thesis/realism_data/Academicism\the sermon on the mount.jpg,913,1024,"(300, 300)"
D:/Thesis/realism_data/Academicism\the shell.jpg,637,942,"(300, 300)"
D:/Thesis/realism_data/Academicism\the shepherdess.jpg,1354,2609,"(600, 600)"
D:/Thesis/realism_data/Academicism\the shulamite.jpg,825,370,"(300, 300)"
D:/Thesis/realism_data/Academicism\the siren.jpg,691,900,
D:/Thesis/realism_data/Academicism\the slave market.jpg,800,594,"(300, 300)"
D:/Thesis/realism_data/Academicism\the sleight of hand in the barn.jpg,3500,2343,"(0, 0)"
D:/Thesis/realism_data/Academicism\the soup.jpg,350,432,"(96, 96)"
D:/Thesis/realism_data/Academicism\the spinner.jpg,1060,1939,"(250, 250)"
D:/Thesis/realism_data/Academicism\the summoning of neptune.jpg,350,457,"(96, 96)"
D:/Thesis/realism_data/Academicism\the supper at emmaus.jpg,646,900,"(180, 180)"
D:/Thesis/realism_data/Academicism\the temptation of saint anthony.jpg,316,400,"(72, 72)"
D:/Thesis/realism_data/Academicism\the thank offering.jpg,1947,2733,"(300, 300)"
D:/Thesis/realism_data/Academicism\the truth.jpg,1029,2501,"(300, 300)"
D:/Thesis/realism_data/Academicism\the tulip folly.jpg,811,525,"(125, 125)"
"D:/Thesis/realism_data/Academicism\the villa malta, rome.jpg",750,489,"(96, 96)"
D:/Thesis/realism_data/Academicism\the virgin the infant jesus and st. john.jpg,378,570,"(300, 300)"
D:/Thesis/realism_data/Academicism\the virgin with angels.jpg,632,900,"(300, 300)"
"D:/Thesis/realism_data/Academicism\the virgin, christ's disciples and the women, following him, watching from afar, to be crucified.jpg",588,398,"(0, 0)"
"D:/Thesis/realism_data/Academicism\the virgin, jesus and saint john baptist.jpg",1206,2160,"(600, 600)"
D:/Thesis/realism_data/Academicism\the wheelbarrow.jpg,383,576,"(72.0, 72.0)"
D:/Thesis/realism_data/Academicism\the young comtessa with an ermine scarf on new year's eve.jpg,563,862,"(72, 72)"
D:/Thesis/realism_data/Academicism\theatrical rehearsal in the house of an ancient roman poet.jpg,800,496,"(72, 72)"
D:/Thesis/realism_data/Academicism\the bird.jpg,750,944,"(300, 300)"
D:/Thesis/realism_data/Academicism\the crab.jpg,1534,1991,"(500, 500)"
D:/Thesis/realism_data/Academicism\the italian tambourine.jpg,1648,2000,"(600, 600)"
D:/Thesis/realism_data/Academicism\the kiss.jpg,2045,2754,"(300, 300)"
D:/Thesis/realism_data/Academicism\the return of the market.jpg,1992,2421,"(300, 300)"
D:/Thesis/realism_data/Academicism\the two sisters.jpg,571,1000,"(300, 300)"
D:/Thesis/realism_data/Academicism\thinking naked boy.jpg,904,1280,"(300, 300)"
D:/Thesis/realism_data/Academicism\thomas bugeaud.jpg,1023,1586,"(72, 72)"
D:/Thesis/realism_data/Academicism\three fellahin.jpg,600,447,
D:/Thesis/realism_data/Academicism\three kings on their journey to bethlehem.jpg,800,541,"(300, 300)"
D:/Thesis/realism_data/Academicism\three nude boys.jpg,500,375,"(0, 0)"
D:/Thesis/realism_data/Academicism\three pilgrim announce abraham the birth of isaac.jpg,1024,748,"(0, 0)"
D:/Thesis/realism_data/Academicism\three quarter male bust.jpg,383,411,"(72, 72)"
D:/Thesis/realism_data/Academicism\three quarter male nude with disk.jpg,953,1398,"(300, 300)"
D:/Thesis/realism_data/Academicism\three quarter male nude.jpg,1088,1350,"(300, 300)"
D:/Thesis/realism_data/Academicism\thémistocle se réfugie chez admète.jpg,784,597,"(96, 96)"
D:/Thesis/realism_data/Academicism\timon of athens.jpg,624,493,"(72, 72)"
D:/Thesis/realism_data/Academicism\tmolos.jpg,532,650,"(72, 72)"
D:/Thesis/realism_data/Academicism\tobias receives his father's blessing.jpg,1148,1480,"(72.009, 72.009)"
D:/Thesis/realism_data/Academicism\toledo's gates.jpg,4034,5245,
"D:/Thesis/realism_data/Academicism\tommaso gargallo, sicilian poet and scholar.jpg",752,700,
D:/Thesis/realism_data/Academicism\trackers.jpg,500,317,"(72, 72)"
D:/Thesis/realism_data/Academicism\transformation.jpg,1024,676,"(0, 0)"
D:/Thesis/realism_data/Academicism\turkish and arab horsemen.jpg,350,416,"(96, 96)"
D:/Thesis/realism_data/Academicism\twilight or dusk or evening mood.jpg,800,1541,"(300, 300)"
D:/Thesis/realism_data/Academicism\two boys presented to diana with the three graces beyond.jpg,1985,1470,"(72, 72)"
D:/Thesis/realism_data/Academicism\two roman busts.jpg,2136,1692,"(72, 72)"
D:/Thesis/realism_data/Academicism\táborozó huszártisztek.jpg,750,452,"(72, 72)"
D:/Thesis/realism_data/Academicism\une scène du déluge.jpg,385,493,"(300, 300)"
D:/Thesis/realism_data/Academicism\universal judgment.jpg,850,450,"(72, 72)"
D:/Thesis/realism_data/Academicism\untitled. from the biblical sketches..jpg,400,262,"(0, 0)"
D:/Thesis/realism_data/Academicism\untitled.jpg,456,550,"(72, 72)"
D:/Thesis/realism_data/Academicism\veiled ceres.jpg,2136,1698,"(72, 72)"
D:/Thesis/realism_data/Academicism\veillée dans une maison de pêcheurs.jpg,563,412,"(72, 72)"
D:/Thesis/realism_data/Academicism\venetians at the balcony.jpg,1498,2000,"(72.0, 72.0)"
D:/Thesis/realism_data/Academicism\venus disrobing for the bath.jpg,711,1694,"(300, 300)"
D:/Thesis/realism_data/Academicism\victor hugo at the bedside of his sick mother.jpg,331,500,"(96, 96)"
"D:/Thesis/realism_data/Academicism\view near llangaddock, carmarthenshire.jpg",800,597,"(183, 183)"
D:/Thesis/realism_data/Academicism\view of trinità dei monti.jpg,500,394,"(72, 72)"
D:/Thesis/realism_data/Academicism\violet lindsay.jpg,600,740,"(72, 72)"
