Filename,Width,Height,DPI Information
D:/Thesis/realism_data/baroque\the executioner delivers the head of the baptist to salome.jpg,480,365,"(72, 72)"
D:/Thesis/realism_data/baroque\the fall of man.jpg,1280,961,
D:/Thesis/realism_data/baroque\the fall of phaeton.jpg,5000,3731,
D:/Thesis/realism_data/baroque\the fire of troy.jpg,3200,2287,"(1200, 1200)"
D:/Thesis/realism_data/baroque\the fish market.jpg,1237,763,"(300, 300)"
D:/Thesis/realism_data/baroque\the fishing.jpg,1366,722,"(96, 96)"
D:/Thesis/realism_data/baroque\the flight into egypt.jpg,1920,1026,"(96, 96)"
D:/Thesis/realism_data/baroque\the flood.jpg,1381,900,"(300, 300)"
D:/Thesis/realism_data/baroque\the fortune teller.jpg,1079,770,"(300, 300)"
D:/Thesis/realism_data/baroque\the four continents.jpg,1056,768,"(300, 300)"
D:/Thesis/realism_data/baroque\the four evangelists.jpg,1300,1060,"(300, 300)"
D:/Thesis/realism_data/baroque\the four philosophers.jpg,1576,1944,"(72, 72)"
D:/Thesis/realism_data/baroque\the frankfurt altarpiece of the holy cross.jpg,2183,2085,"(100, 100)"
D:/Thesis/realism_data/baroque\the girl squatted down.jpg,570,800,"(96, 96)"
D:/Thesis/realism_data/baroque\the glory of st dominic.jpg,981,666,"(300, 300)"
D:/Thesis/realism_data/baroque\the great flood.jpg,2000,1529,"(200, 200)"
D:/Thesis/realism_data/baroque\the hanging of gilles van ledenberg.jpg,373,325,"(72, 72)"
D:/Thesis/realism_data/baroque\the holy family and child st. john the baptist.jpg,2572,1176,"(72, 72)"
D:/Thesis/realism_data/baroque\the holy family with angels.jpg,1000,1650,"(300, 300)"
D:/Thesis/realism_data/baroque\the holy family with st. elizabeth and the infant st. john the baptist.jpg,894,1200,"(96, 96)"
D:/Thesis/realism_data/baroque\the holy family with st. elizabeth.jpg,900,1162,"(300, 300)"
"D:/Thesis/realism_data/baroque\the holy family with sts. anthony abbot, catherine and the infant st. john.jpg",750,1147,"(300, 300)"
D:/Thesis/realism_data/baroque\the holy family with the infant john the baptist and angels.jpg,1584,2480,"(72, 72)"
D:/Thesis/realism_data/baroque\the holy family. the rest on the flight into egypt.jpg,834,1300,"(72, 72)"
D:/Thesis/realism_data/baroque\the honeysuckle bower.jpg,800,1047,"(72, 72)"
D:/Thesis/realism_data/baroque\the immaculate conception.jpg,827,1117,
D:/Thesis/realism_data/baroque\the incredulity of st. thomas.jpg,1354,770,"(300, 300)"
D:/Thesis/realism_data/baroque\the infanta isabel clara eugenia.jpg,1920,1228,"(96, 96)"
"D:/Thesis/realism_data/baroque\the judge bias, shedding tears.jpg",3651,2783,"(150, 150)"
D:/Thesis/realism_data/baroque\the judgement of paris.jpg,1032,770,"(300, 300)"
D:/Thesis/realism_data/baroque\the lamentation.jpg,659,900,"(300, 300)"
D:/Thesis/realism_data/baroque\the last communion of st. francis.jpg,727,954,"(300, 300)"
D:/Thesis/realism_data/baroque\the last communion of st. jerome.jpg,415,696,"(150, 150)"
D:/Thesis/realism_data/baroque\the last supper.jpg,778,1100,"(300, 300)"
D:/Thesis/realism_data/baroque\the laughing youth.jpg,624,970,"(72.0, 72.0)"
D:/Thesis/realism_data/baroque\the liberation of peter.jpg,3840,2952,"(72.0, 72.0)"
"D:/Thesis/realism_data/baroque\the lowering of the cross with sts mary magdalene, augustine, jerome and angels.jpg",3536,5001,
D:/Thesis/realism_data/baroque\the lupercalian festival in rome. cupid and personifications of fertility encounter the luperci dressed as dogs.jpg,3200,2546,"(100, 100)"
D:/Thesis/realism_data/baroque\the lute player.jpg,1024,1406,
D:/Thesis/realism_data/baroque\the madonna della vallicella adored by seraphim and cherubim.jpg,857,1300,"(300, 300)"
D:/Thesis/realism_data/baroque\the martyrdom of saint matthew.jpg,2087,1993,"(96, 96)"
D:/Thesis/realism_data/baroque\the martyrdom of saint sebastian.jpg,1753,2428,"(72, 72)"
D:/Thesis/realism_data/baroque\the martyrdom of st stephen.jpg,1050,790,"(200, 200)"
D:/Thesis/realism_data/baroque\the martyrdom of st. sebastian.jpg,900,1115,"(300, 300)"
D:/Thesis/realism_data/baroque\the meeting of the gauls in reims.jpg,1280,951,"(300, 300)"
D:/Thesis/realism_data/baroque\the mendicantini pieta.jpg,1200,2472,"(72, 72)"
D:/Thesis/realism_data/baroque\the miracle of st. walburga.jpg,1000,757,"(72, 72)"
D:/Thesis/realism_data/baroque\the mission of st. peter.jpg,2487,2228,"(72, 72)"
D:/Thesis/realism_data/baroque\the mocking of christ.jpg,7326,5140,"(240, 240)"
D:/Thesis/realism_data/baroque\the mystic marriage of st catherine.jpg,849,1063,"(300, 300)"
D:/Thesis/realism_data/baroque\the mystic marriage of st. catherine.jpg,668,873,"(72, 72)"
D:/Thesis/realism_data/baroque\the penitent apostle peter.jpg,657,850,"(300, 300)"
D:/Thesis/realism_data/baroque\the penitent magdalen in a landscape.jpg,1212,900,"(300, 300)"
D:/Thesis/realism_data/baroque\the penitent magdalen.jpg,800,1031,"(150, 150)"
D:/Thesis/realism_data/baroque\the port of middelburg.jpg,1935,928,"(72, 72)"
D:/Thesis/realism_data/baroque\the port.jpg,1075,750,"(300, 300)"
D:/Thesis/realism_data/baroque\the preaching of john the baptist.jpg,1181,718,"(71.9836, 71.9836)"
"D:/Thesis/realism_data/baroque\the queen of heaven and angels pla frescoes in the palazzo quirinale, cappella dell'annunciata, vault fresco scene.jpg",2024,2475,"(96, 96)"
D:/Thesis/realism_data/baroque\the raising of lazarus.jpg,785,1000,"(300.0, 300.0)"
D:/Thesis/realism_data/baroque\the raising of the cross.jpg,1242,800,"(96, 96)"
D:/Thesis/realism_data/baroque\the recognition of phililpoemen.jpg,1920,1225,"(96, 96)"
D:/Thesis/realism_data/baroque\the rest on the flight into egypt.jpg,5502,4052,"(356, 356)"
D:/Thesis/realism_data/baroque\the resurrection of christ.jpg,800,1073,"(300, 300)"
D:/Thesis/realism_data/baroque\the resurrection.jpg,1816,3071,"(300, 300)"
D:/Thesis/realism_data/baroque\the return from egypt of the holy family.jpg,1761,2428,"(72, 72)"
D:/Thesis/realism_data/baroque\the robbery.jpg,1960,1433,"(349, 349)"
D:/Thesis/realism_data/baroque\the romans under claudius civilis cerealis defeated by the treachery of a batavian.jpg,1280,949,"(300, 300)"
D:/Thesis/realism_data/baroque\the rommel pot player.jpg,2131,2830,
D:/Thesis/realism_data/baroque\the samaritan woman at the well.jpg,1147,900,"(300, 300)"
D:/Thesis/realism_data/baroque\the satire and his wife.jpg,650,867,"(600, 600)"
D:/Thesis/realism_data/baroque\the satyr and nymph.jpg,650,867,"(600, 600)"
D:/Thesis/realism_data/baroque\the sense of smell.jpg,1020,650,"(300, 300)"
D:/Thesis/realism_data/baroque\the sermon of john the baptist.jpg,3000,2127,"(600, 600)"
D:/Thesis/realism_data/baroque\the seven works of mercy.jpg,4999,7672,
D:/Thesis/realism_data/baroque\the stag hunt.jpg,1016,768,"(300, 300)"
D:/Thesis/realism_data/baroque\the stigmatization of st. francis.jpg,761,1200,"(96, 96)"
D:/Thesis/realism_data/baroque\the stoning of st stephen.jpg,917,700,"(300, 300)"
D:/Thesis/realism_data/baroque\the stoning of st. stephen.jpg,1071,1298,"(72, 72)"
D:/Thesis/realism_data/baroque\the supper at emmaus.jpg,911,1000,"(72, 72)"
D:/Thesis/realism_data/baroque\the supper with christ and the angels.jpg,800,557,"(72, 72)"
D:/Thesis/realism_data/baroque\the temptation of st anthony abbot.jpg,900,1267,"(300, 300)"
D:/Thesis/realism_data/baroque\the trinity adored by the duke of mantua and his family.jpg,1000,810,"(72, 72)"
D:/Thesis/realism_data/baroque\the triumph of the victory.jpg,1318,800,"(96, 96)"
D:/Thesis/realism_data/baroque\the union of earth and water.jpg,962,1198,
D:/Thesis/realism_data/baroque\the virgin and child in the company of little st. john and his parents.jpg,2562,1972,"(72, 72)"
D:/Thesis/realism_data/baroque\the virgin and child with st. elizabeth and the infant st. john the baptist.jpg,907,1300,"(300, 300)"
D:/Thesis/realism_data/baroque\the virgin and child with the infant saint john and attendant angels.jpg,585,800,"(72, 72)"
D:/Thesis/realism_data/baroque\the virgin and st anne.jpg,720,1000,"(72, 72)"
D:/Thesis/realism_data/baroque\the virgin appears to st. luke and catherine.jpg,576,991,"(300, 300)"
D:/Thesis/realism_data/baroque\the victorious samson.jpg,2024,2522,"(96, 96)"
D:/Thesis/realism_data/baroque\three musicians.jpg,5000,3950,
D:/Thesis/realism_data/baroque\titian.jpg,800,1064,"(300, 300)"
D:/Thesis/realism_data/baroque\title page of the series.jpg,2100,1441,"(300, 300)"
D:/Thesis/realism_data/baroque\title page with  tools for cultivating the land.jpg,1257,729,"(350, 350)"
D:/Thesis/realism_data/baroque\tobias and the angel raphael.jpg,5000,3268,
D:/Thesis/realism_data/baroque\tobias and the angel.jpg,2500,1536,"(200, 200)"
D:/Thesis/realism_data/baroque\tobias en de engel.jpg,1470,1173,"(96, 96)"
D:/Thesis/realism_data/baroque\tobias heals his blind father.jpg,480,340,"(72, 72)"
D:/Thesis/realism_data/baroque\tooth puller.jpg,1170,763,"(300, 300)"
D:/Thesis/realism_data/baroque\torso of neptune.jpg,387,575,
D:/Thesis/realism_data/baroque\touch.jpg,1920,1142,"(96, 96)"
D:/Thesis/realism_data/baroque\transito della vergine.jpg,3404,1560,"(72, 72)"
D:/Thesis/realism_data/baroque\translation of the holy house.jpg,801,1307,"(300, 300)"
D:/Thesis/realism_data/baroque\triptych.jpg,1008,891,"(300, 300)"
D:/Thesis/realism_data/baroque\triton sounding a conch shell.jpg,494,800,"(96, 96)"
D:/Thesis/realism_data/baroque\triton.jpg,461,640,"(72, 72)"
D:/Thesis/realism_data/baroque\triumph des todes.jpg,1384,1004,"(72, 72)"
D:/Thesis/realism_data/baroque\triumph of bacchus and ariadne.jpg,1247,630,"(300, 300)"
D:/Thesis/realism_data/baroque\two children teasing a cat.jpg,1200,901,"(300, 300)"
D:/Thesis/realism_data/baroque\two satyrs.jpg,1021,1351,"(300, 300)"
D:/Thesis/realism_data/baroque\two standing men with turbans.jpg,3202,4122,"(72, 72)"
D:/Thesis/realism_data/baroque\two young women with a dog.jpg,652,800,"(96, 96)"
D:/Thesis/realism_data/baroque\ultima cena.jpg,1024,580,
D:/Thesis/realism_data/baroque\unequal lovers.jpg,1732,2000,"(180, 180)"
D:/Thesis/realism_data/baroque\valentinus taken prisoner.jpg,1280,954,"(300, 300)"
D:/Thesis/realism_data/baroque\vanitas.jpg,1280,947,"(72, 72)"
D:/Thesis/realism_data/baroque\vegetable still life.jpg,1000,916,"(150, 150)"
D:/Thesis/realism_data/baroque\venus and adonis.jpg,1251,1121,"(300, 300)"
D:/Thesis/realism_data/baroque\venus and anchises.jpg,350,264,"(72, 72)"
D:/Thesis/realism_data/baroque\venus and cupid.jpg,2024,2457,"(72, 72)"
D:/Thesis/realism_data/baroque\venus and mars.jpg,4648,2710,"(600, 600)"
D:/Thesis/realism_data/baroque\venus at her toilet.jpg,958,1200,"(96, 96)"
D:/Thesis/realism_data/baroque\venus frigida.jpg,1285,1000,"(300, 300)"
D:/Thesis/realism_data/baroque\venus genitrice.jpg,638,863,"(600, 600)"
D:/Thesis/realism_data/baroque\venus inebriated by a satyr la nuda.jpg,800,591,"(96, 96)"
D:/Thesis/realism_data/baroque\venus punishing profane love.jpg,498,686,"(72, 72)"
D:/Thesis/realism_data/baroque\venus with a satyr and cupids.jpg,1287,1000,"(300, 300)"
"D:/Thesis/realism_data/baroque\venus, adonis, and cupid.jpg",2952,2362,"(300, 300)"
"D:/Thesis/realism_data/baroque\venus, cupid, bacchus and ceres.jpg",1145,800,"(96, 96)"
D:/Thesis/realism_data/baroque\vertumnus & pomona.jpg,3557,2023,"(72, 72)"
D:/Thesis/realism_data/baroque\view of a port.jpg,1130,800,"(96, 96)"
D:/Thesis/realism_data/baroque\view of delft from the southwest.jpg,1568,700,"(300, 300)"
D:/Thesis/realism_data/baroque\view of zierikzee.jpg,4251,2727,"(600, 600)"
D:/Thesis/realism_data/baroque\virgin and child adored by angels.jpg,607,1000,"(72, 72)"
D:/Thesis/realism_data/baroque\virgin and child.jpg,1914,2522,"(72, 72)"
D:/Thesis/realism_data/baroque\virgin and unicorn a virgin with a unicorn.jpg,825,676,"(300, 300)"
D:/Thesis/realism_data/baroque\virgin in adoration before the christ child.jpg,857,1114,"(300, 300)"
D:/Thesis/realism_data/baroque\vision of ezekiel.jpg,822,1010,"(300, 300)"
D:/Thesis/realism_data/baroque\winter landscape near a village.jpg,3600,2015,"(97, 97)"
D:/Thesis/realism_data/baroque\winter landscape on the river ijesel near kampen in the netherlands.jpg,1748,961,"(300, 300)"
D:/Thesis/realism_data/baroque\winter landscape with ice skaters.jpg,3318,1872,"(96, 96)"
D:/Thesis/realism_data/baroque\winter landscape.jpg,989,705,"(300, 300)"
D:/Thesis/realism_data/baroque\winter scene at yselmuiden.jpg,954,603,"(300, 300)"
D:/Thesis/realism_data/baroque\winter scene on a canal.jpg,5201,2526,
D:/Thesis/realism_data/baroque\winter scene with skaters.jpg,3318,2052,"(600, 600)"
D:/Thesis/realism_data/baroque\winter scene.jpg,3252,2118,"(300, 300)"
D:/Thesis/realism_data/baroque\wolf and fox hunt.jpg,3811,2462,
D:/Thesis/realism_data/baroque\young sick bacchus.jpg,3231,4269,"(72, 72)"
D:/Thesis/realism_data/baroque\young woman with a child.jpg,704,900,"(300, 300)"
