Filename,Width,Height,DPI Information
D:/Thesis/realism_data/Academicism\night.jpg,466,800,"(72, 72)"
D:/Thesis/realism_data/Academicism\nikolai gogol.jpg,500,569,"(72, 72)"
D:/Thesis/realism_data/Academicism\nimfa.jpg,1600,1600,"(600, 600)"
D:/Thesis/realism_data/Academicism\not too much to carry.jpg,300,445,"(300, 300)"
D:/Thesis/realism_data/Academicism\nubian woman.jpg,350,720,"(96, 96)"
D:/Thesis/realism_data/Academicism\nude boy with flute on his hands.jpg,1018,1311,"(300, 300)"
D:/Thesis/realism_data/Academicism\nude boy.jpg,569,800,"(300.0, 300.0)"
D:/Thesis/realism_data/Academicism\nude child with dove.jpg,440,576,"(72.0, 72.0)"
D:/Thesis/realism_data/Academicism\nude flutist boy.jpg,1004,1425,"(300, 300)"
D:/Thesis/realism_data/Academicism\nude for cornelia.jpg,727,600,"(72, 72)"
D:/Thesis/realism_data/Academicism\nude from behind study for king candaule.jpg,1498,2280,"(72, 72)"
D:/Thesis/realism_data/Academicism\nude front male with disc.jpg,850,1370,"(300, 300)"
D:/Thesis/realism_data/Academicism\nude girl.jpg,1336,2231,"(72, 72)"
D:/Thesis/realism_data/Academicism\nude in the forest.jpg,869,1098,"(0, 0)"
D:/Thesis/realism_data/Academicism\nude male dancer.jpg,1091,1336,"(300, 300)"
D:/Thesis/realism_data/Academicism\nude male figure with a sword.jpg,2579,3931,
D:/Thesis/realism_data/Academicism\nude male profile.jpg,986,1420,"(300, 300)"
"D:/Thesis/realism_data/Academicism\nude male, archer.jpg",1076,1353,"(300, 300)"
D:/Thesis/realism_data/Academicism\nude sitting man.jpg,1026,1492,"(300, 300)"
D:/Thesis/realism_data/Academicism\nude wash.jpg,981,1000,"(0, 0)"
D:/Thesis/realism_data/Academicism\nude with red stockings.jpg,2420,1888,"(300, 300)"
D:/Thesis/realism_data/Academicism\nude woman.jpg,1541,2000,"(400, 400)"
D:/Thesis/realism_data/Academicism\nude young man with spear.jpg,944,1405,"(300, 300)"
D:/Thesis/realism_data/Academicism\nudo virile.jpg,2500,3886,"(300.0, 300.0)"
D:/Thesis/realism_data/Academicism\nudo.jpg,454,342,"(72, 72)"
D:/Thesis/realism_data/Academicism\nymph abducted by a satyr.jpg,650,1086,"(0, 0)"
D:/Thesis/realism_data/Academicism\nymph and cupids.jpg,960,1379,"(0, 0)"
D:/Thesis/realism_data/Academicism\nymphs and satyr.jpg,1602,2320,"(300, 300)"
D:/Thesis/realism_data/Academicism\nymphs hunting.jpg,2000,2459,
D:/Thesis/realism_data/Academicism\nymphs of nysa.jpg,529,650,"(96, 96)"
D:/Thesis/realism_data/Academicism\nymphs.jpg,675,509,
D:/Thesis/realism_data/Academicism\nächtlicher markt in einer stadt.jpg,563,423,"(72, 72)"
D:/Thesis/realism_data/Academicism\odalisque au collier de perles.jpg,512,649,"(300, 300)"
D:/Thesis/realism_data/Academicism\odalisque in the bathroom.jpg,638,1200,"(96, 96)"
D:/Thesis/realism_data/Academicism\odalisque.jpg,1504,2560,"(240, 240)"
D:/Thesis/realism_data/Academicism\odysseus fighting with the beggar.jpg,576,446,"(72, 72)"
D:/Thesis/realism_data/Academicism\oedipus bids farewell to jocasta study.jpg,1280,1019,"(300, 300)"
"D:/Thesis/realism_data/Academicism\old damascus, jew's quarter.jpg",2528,3381,"(300, 300)"
D:/Thesis/realism_data/Academicism\old woman leaning on a stick.jpg,4706,5734,"(0, 0)"
D:/Thesis/realism_data/Academicism\old woman with a pipe sketch.jpg,1513,2184,"(72, 72)"
D:/Thesis/realism_data/Academicism\olga ivanovna orlova-davydova baryatinsky.jpg,821,1000,"(300, 300)"
D:/Thesis/realism_data/Academicism\olivia peyton murray cutting wife of william bayard.jpg,596,799,"(300, 300)"
D:/Thesis/realism_data/Academicism\olympic champion.jpg,495,650,"(2400, 2400)"
D:/Thesis/realism_data/Academicism\on a terrace.jpg,1560,2415,"(72, 72)"
D:/Thesis/realism_data/Academicism\on greve.jpg,1412,2201,"(500, 500)"
D:/Thesis/realism_data/Academicism\on the balcony.jpg,1182,768,"(72, 72)"
D:/Thesis/realism_data/Academicism\on the banks of the nile.jpg,1783,3307,"(72, 72)"
D:/Thesis/realism_data/Academicism\on the beach.jpg,563,1000,"(300, 300)"
D:/Thesis/realism_data/Academicism\on the riva dei schiavoni a procession in venice.jpg,2000,1062,
"D:/Thesis/realism_data/Academicism\ondines, the sea.jpg",1960,1220,
D:/Thesis/realism_data/Academicism\one morning in front of the louvre.jpg,978,768,"(300, 300)"
D:/Thesis/realism_data/Academicism\ophelia.jpg,1195,771,"(96, 96)"
D:/Thesis/realism_data/Academicism\ora pro nobis.jpg,1192,1863,"(144, 144)"
D:/Thesis/realism_data/Academicism\orchestra chairs.jpg,800,616,"(96, 96)"
D:/Thesis/realism_data/Academicism\orestes.jpg,1500,1398,
D:/Thesis/realism_data/Academicism\orgy of the times of tiberius on capri.jpg,3524,1684,"(180, 180)"
D:/Thesis/realism_data/Academicism\oriental beauty with flowers.jpg,478,663,
D:/Thesis/realism_data/Academicism\oriental beauty.jpg,562,732,
D:/Thesis/realism_data/Academicism\oriental woman.jpg,560,730,
D:/Thesis/realism_data/Academicism\orlando pursuing the fata morgana.jpg,1132,1559,"(300, 300)"
D:/Thesis/realism_data/Academicism\orphan girl at a fountain.jpg,350,586,"(96, 96)"
D:/Thesis/realism_data/Academicism\orphans.jpg,550,870,
D:/Thesis/realism_data/Academicism\orpheus and eurydice.jpg,473,510,"(72, 72)"
D:/Thesis/realism_data/Academicism\orpheus in the underworld.jpg,1000,547,"(0, 0)"
D:/Thesis/realism_data/Academicism\othello relating his battles.jpg,600,513,"(72, 72)"
D:/Thesis/realism_data/Academicism\our lady of the angels.jpg,2561,4275,"(400, 400)"
D:/Thesis/realism_data/Academicism\our lady.jpg,630,800,"(96, 96)"
D:/Thesis/realism_data/Academicism\out in the cold.jpg,1396,2000,"(72, 72)"
D:/Thesis/realism_data/Academicism\painting allegory.jpg,566,1143,"(72, 72)"
D:/Thesis/realism_data/Academicism\painting breathes life into sculpture.jpg,1130,816,"(0, 0)"
D:/Thesis/realism_data/Academicism\painting of the goddess saraswati.jpg,490,699,"(96, 96)"
D:/Thesis/realism_data/Academicism\paintings in the musée fesch.jpg,2484,3090,"(72.0, 72.0)"
D:/Thesis/realism_data/Academicism\palermo.jpg,1000,663,"(0, 0)"
D:/Thesis/realism_data/Academicism\pandora.jpg,450,648,"(72, 72)"
D:/Thesis/realism_data/Academicism\pansies.jpg,606,800,"(200, 200)"
D:/Thesis/realism_data/Academicism\parable of lazarus.jpg,656,1000,"(0, 0)"
D:/Thesis/realism_data/Academicism\paradise.jpg,385,536,"(72, 72)"
D:/Thesis/realism_data/Academicism\paris with the shepherds paris saved by agelaus.jpg,1200,803,
D:/Thesis/realism_data/Academicism\parnassus.jpg,2000,1215,"(72, 72)"
D:/Thesis/realism_data/Academicism\parure des champs.jpg,579,1032,
D:/Thesis/realism_data/Academicism\passage gue.jpg,1276,2000,"(72, 72)"
D:/Thesis/realism_data/Academicism\patio. at the alhambra.jpg,716,1000,"(240.0, 240.0)"
D:/Thesis/realism_data/Academicism\patricipance of venice.jpg,604,1000,"(72, 72)"
D:/Thesis/realism_data/Academicism\paul deroulede.jpg,566,700,"(96, 96)"
D:/Thesis/realism_data/Academicism\pavonia.jpg,2040,2749,"(240, 240)"
D:/Thesis/realism_data/Academicism\pea blossoms.jpg,1637,2000,"(74, 74)"
D:/Thesis/realism_data/Academicism\peace eirene.jpg,1552,3264,"(300.0, 300.0)"
"D:/Thesis/realism_data/Academicism\peace, defended by arms.jpg",506,685,"(96, 96)"
D:/Thesis/realism_data/Academicism\peaceful slumber.jpg,755,1024,"(96, 96)"
D:/Thesis/realism_data/Academicism\peasant woman from the creuse.jpg,1278,2000,
D:/Thesis/realism_data/Academicism\peasants dancing harvest celebration.jpg,500,376,"(72, 72)"
D:/Thesis/realism_data/Academicism\peasants scene.jpg,640,470,"(72, 72)"
D:/Thesis/realism_data/Academicism\peines de coeur.jpg,352,462,"(183, 183)"
D:/Thesis/realism_data/Academicism\penitent magdalene.jpg,2160,969,"(72, 72)"
D:/Thesis/realism_data/Academicism\penitent mary magdalene.jpg,599,488,
D:/Thesis/realism_data/Academicism\pensive girl  innocence.jpg,1401,1999,"(72, 72)"
D:/Thesis/realism_data/Academicism\pentheus pursued by the maenads.jpg,563,336,"(72, 72)"
D:/Thesis/realism_data/Academicism\people gather manna.jpg,818,1024,"(0, 0)"
D:/Thesis/realism_data/Academicism\perseus and andromeda.jpg,2038,3510,"(300, 300)"
D:/Thesis/realism_data/Academicism\perseus on pegasus hastening to the rescue of andromeda.jpg,2245,2453,"(266, 266)"
D:/Thesis/realism_data/Academicism\persians in bombay.jpg,432,599,
D:/Thesis/realism_data/Academicism\persée délivrant andromède.jpg,478,640,"(170, 170)"
D:/Thesis/realism_data/Academicism\peter the great.jpg,400,523,"(0, 0)"
D:/Thesis/realism_data/Academicism\peter's betrayal.jpg,350,438,"(96, 96)"
D:/Thesis/realism_data/Academicism\pharaoh asked moses to bring jewish people out of egypt.jpg,350,267,"(96, 96)"
D:/Thesis/realism_data/Academicism\phedre.jpg,2653,1903,"(300, 300)"
D:/Thesis/realism_data/Academicism\philip richard morris.jpg,2400,2928,"(72, 72)"
D:/Thesis/realism_data/Academicism\phoebe.jpg,1020,1162,"(150, 150)"
D:/Thesis/realism_data/Academicism\phoebus apollo.jpg,800,438,"(72, 72)"
D:/Thesis/realism_data/Academicism\phryne at the poseidonia in eleusis detail.jpg,450,620,"(300, 300)"
D:/Thesis/realism_data/Academicism\phryne at the poseidonia in eleusis.jpg,1920,966,"(72, 72)"
D:/Thesis/realism_data/Academicism\phryne before the areopagus.jpg,1600,979,"(0, 0)"
D:/Thesis/realism_data/Academicism\phryne on the poseidon's celebration in eleusis detail.jpg,489,600,"(96, 96)"
D:/Thesis/realism_data/Academicism\phryne on the poseidon's celebration in eleusis.jpg,2187,1100,"(72, 72)"
D:/Thesis/realism_data/Academicism\phryne.jpg,318,420,"(72, 72)"
D:/Thesis/realism_data/Academicism\picture of a dog.jpg,491,354,"(72.0, 72.0)"
D:/Thesis/realism_data/Academicism\pierre balsan 1807-1869.jpg,600,767,"(300, 300)"
D:/Thesis/realism_data/Academicism\pierre-bienvenu noailles.jpg,398,599,"(72, 72)"
D:/Thesis/realism_data/Academicism\pierrette.jpg,1810,1462,"(72, 72)"
D:/Thesis/realism_data/Academicism\pieta.jpg,1948,3059,"(700, 700)"
D:/Thesis/realism_data/Academicism\pifferaro.jpg,350,429,"(96, 96)"
D:/Thesis/realism_data/Academicism\plafon jutrzenka.jpg,800,606,"(602, 602)"
D:/Thesis/realism_data/Academicism\playing with baby.jpg,2000,1533,"(72, 72)"
D:/Thesis/realism_data/Academicism\pleasant burden.jpg,1248,1853,"(300, 300)"
D:/Thesis/realism_data/Academicism\pleasure.jpg,509,1000,"(600, 600)"
D:/Thesis/realism_data/Academicism\plums.jpg,1570,2527,"(600, 600)"
D:/Thesis/realism_data/Academicism\polichinelle.jpg,592,900,"(300, 300)"
D:/Thesis/realism_data/Academicism\pollice verso.jpg,1446,962,"(360, 360)"
D:/Thesis/realism_data/Academicism\polyphemus.jpg,2000,1250,"(400, 400)"
D:/Thesis/realism_data/Academicism\pomegranates.jpg,800,554,"(200, 200)"
D:/Thesis/realism_data/Academicism\pool in a harem.jpg,754,900,"(300, 300)"
D:/Thesis/realism_data/Academicism\pope formosus and stephen vi - the cadaver synod.jpg,1000,664,"(72, 72)"
D:/Thesis/realism_data/Academicism\portait of two sisters.jpg,1581,2000,"(300, 300)"
"D:/Thesis/realism_data/Academicism\portia, from 'the merchant of venice'.jpg",599,430,"(72, 72)"
D:/Thesis/realism_data/Academicism\portrait angiolina.jpg,608,753,"(72, 72)"
D:/Thesis/realism_data/Academicism\portrait d'auguste dorchain.jpg,350,552,
D:/Thesis/realism_data/Academicism\portrait d'eugène le mouël.jpg,355,476,
D:/Thesis/realism_data/Academicism\portrait d'ibrahim pacha.jpg,530,788,"(96, 96)"
D:/Thesis/realism_data/Academicism\portrait de femme.jpg,456,570,"(72, 72)"
D:/Thesis/realism_data/Academicism\portrait de fernand bartholoni.jpg,619,542,"(95.9866, 95.9866)"
D:/Thesis/realism_data/Academicism\portrait de jean-jacques henner.jpg,1743,2160,"(180, 180)"
D:/Thesis/realism_data/Academicism\portrait de jeanne-aurélie-modeste lemerre.jpg,898,446,"(72.0, 72.0)"
D:/Thesis/realism_data/Academicism\portrait de louis-joseph-leroy.jpg,1698,2260,"(180, 180)"
D:/Thesis/realism_data/Academicism\portrait de madame edouard hervé.jpg,589,800,"(96, 96)"
D:/Thesis/realism_data/Academicism\portrait du comte james-alexandre de pourtalès-gorgier.jpg,450,700,"(300, 300)"
D:/Thesis/realism_data/Academicism\portrait du peintre sébastien cornu.jpg,445,570,"(72, 72)"
D:/Thesis/realism_data/Academicism\portrait einer dame mit weißer spitzenhaube über dem gescheitelten dunken haar.jpg,449,570,"(72, 72)"
D:/Thesis/realism_data/Academicism\portrait eines mädchens.jpg,563,423,"(72, 72)"
D:/Thesis/realism_data/Academicism\portrait of a bearded man.jpg,460,600,"(95.9866, 95.9866)"
D:/Thesis/realism_data/Academicism\portrait of a boy with dog in a forest.jpg,2767,4380,"(300, 300)"
D:/Thesis/realism_data/Academicism\portrait of a boy.jpg,294,600,"(96, 96)"
D:/Thesis/realism_data/Academicism\portrait of a cactus collector.jpg,459,570,"(240, 240)"
D:/Thesis/realism_data/Academicism\portrait of a child.jpg,970,1520,"(300, 300)"
D:/Thesis/realism_data/Academicism\portrait of a gentleman.jpg,600,652,"(300, 300)"
D:/Thesis/realism_data/Academicism\portrait of a gentlemen set in a landscape.jpg,315,400,"(72, 72)"
D:/Thesis/realism_data/Academicism\portrait of a girl with a pair of gloves.jpg,558,700,"(96, 96)"
D:/Thesis/realism_data/Academicism\portrait of a girl.jpg,341,600,"(96, 96)"
D:/Thesis/realism_data/Academicism\portrait of a lady in profile.jpg,515,800,"(95.9866, 95.9866)"
D:/Thesis/realism_data/Academicism\portrait of a lady.jpg,440,570,"(300, 300)"
D:/Thesis/realism_data/Academicism\portrait of a little girl.jpg,898,700,
D:/Thesis/realism_data/Academicism\portrait of a man self-portrait.jpg,300,379,"(72, 72)"
D:/Thesis/realism_data/Academicism\portrait of a man.jpg,353,470,"(72, 72)"
D:/Thesis/realism_data/Academicism\portrait of a muse.jpg,500,482,"(95.9866, 95.9866)"
D:/Thesis/realism_data/Academicism\portrait of a roman woman.jpg,464,570,"(72, 72)"
D:/Thesis/realism_data/Academicism\portrait of a venetian lady.jpg,693,900,"(72, 72)"
D:/Thesis/realism_data/Academicism\portrait of a woman blue-eyed woman.jpg,800,1020,
D:/Thesis/realism_data/Academicism\portrait of a woman on a palette.jpg,800,574,"(601, 601)"
D:/Thesis/realism_data/Academicism\portrait of a woman untitled.jpg,342,768,"(72.0, 72.0)"
D:/Thesis/realism_data/Academicism\portrait of a woman with jewellery box.jpg,472,570,"(72, 72)"
D:/Thesis/realism_data/Academicism\portrait of a woman.jpg,1175,2000,
D:/Thesis/realism_data/Academicism\portrait of a young arabic girl.jpg,658,900,"(72.0, 72.0)"
D:/Thesis/realism_data/Academicism\portrait of a young artist.jpg,1400,1800,"(300, 300)"
D:/Thesis/realism_data/Academicism\portrait of a young boy.jpg,809,1000,"(600, 600)"
D:/Thesis/realism_data/Academicism\portrait of a young child.jpg,1582,2000,"(180, 180)"
D:/Thesis/realism_data/Academicism\portrait of a young gir.jpg,350,430,"(96, 96)"
D:/Thesis/realism_data/Academicism\portrait of a young girl crocheting.jpg,733,1000,"(300, 300)"
D:/Thesis/realism_data/Academicism\portrait of a young girl in pink dress.jpg,405,600,"(300, 300)"
D:/Thesis/realism_data/Academicism\portrait of a young girl with a mask.jpg,559,797,
D:/Thesis/realism_data/Academicism\portrait of a young girl.jpg,652,797,"(72, 72)"
"D:/Thesis/realism_data/Academicism\portrait of a young italian woman, also said of a bohemian.jpg",599,763,"(300, 300)"
D:/Thesis/realism_data/Academicism\portrait of a young lady holding a basket of flowers.jpg,338,600,"(96, 96)"
D:/Thesis/realism_data/Academicism\portrait of a young moroccan woman.jpg,726,901,"(96, 96)"
D:/Thesis/realism_data/Academicism\portrait of a young roman woman june 1858.jpg,2160,3000,
D:/Thesis/realism_data/Academicism\portrait of a young roman woman.jpg,329,400,"(95.9866, 95.9866)"
"D:/Thesis/realism_data/Academicism\portrait of a young woman, with a little child and a dog.jpg",454,600,"(96, 96)"
D:/Thesis/realism_data/Academicism\portrait of a young woman.jpg,420,544,"(72, 72)"
D:/Thesis/realism_data/Academicism\portrait of alexandra of denmark. the dog is thought to be a japanese chin called punch..jpg,2400,3020,"(72, 72)"
D:/Thesis/realism_data/Academicism\portrait of alexandra of denmark.jpg,512,800,
D:/Thesis/realism_data/Academicism\portrait of alexandre de lameth.jpg,386,476,"(72, 72)"
D:/Thesis/realism_data/Academicism\portrait of alexandru odobescu.jpg,376,456,"(96, 96)"
D:/Thesis/realism_data/Academicism\portrait of an aristocrat in uniform.jpg,2210,2620,"(1.0, 1.0)"
D:/Thesis/realism_data/Academicism\portrait of an elderly lady.jpg,665,800,"(96, 96)"
D:/Thesis/realism_data/Academicism\portrait of an oriental with a gun.jpg,2340,3200,"(300.0, 300.0)"
D:/Thesis/realism_data/Academicism\portrait of an oriental woman with a fan.jpg,2335,3200,"(300.0, 300.0)"
D:/Thesis/realism_data/Academicism\portrait of aouicha.jpg,529,700,"(96, 96)"
D:/Thesis/realism_data/Academicism\portrait of arabella worsham later arabella huntington.jpg,476,799,"(72, 72)"
D:/Thesis/realism_data/Academicism\portrait of archduchess carlotta in brianza costume.jpg,752,1024,"(96, 96)"
"D:/Thesis/realism_data/Academicism\portrait of august grahl, german portrait painter and miniaturist.jpg",563,724,"(150, 150)"
D:/Thesis/realism_data/Academicism\portrait of austro-hungarian officer with sword and artillery czako.jpg,564,564,"(72, 72)"
D:/Thesis/realism_data/Academicism\portrait of author samuel l. clemens mark twain.jpg,300,365,"(72, 72)"
"D:/Thesis/realism_data/Academicism\portrait of berthelier, actor of the palais-royal.jpg",465,500,"(96, 96)"
"D:/Thesis/realism_data/Academicism\portrait of calvin, actor of the palais-royal.jpg",393,500,"(96, 96)"
"D:/Thesis/realism_data/Academicism\portrait of charles francis adams, jr..jpg",2215,2548,"(300, 300)"
D:/Thesis/realism_data/Academicism\portrait of child with toys.jpg,1646,2000,"(300, 300)"
D:/Thesis/realism_data/Academicism\portrait of comte d'adhémar de cransac.jpg,1388,2988,"(72, 72)"
D:/Thesis/realism_data/Academicism\portrait of countess e.a. vorontova-dashkova.jpg,713,1000,"(72, 72)"
"D:/Thesis/realism_data/Academicism\portrait of céphise picou, sister of the artist.jpg",409,512,
"D:/Thesis/realism_data/Academicism\portrait of daubray, actor of the palais-royal.jpg",374,500,"(96, 96)"
D:/Thesis/realism_data/Academicism\portrait of doctor federigo ermanno filippi.jpg,300,370,"(200, 200)"
D:/Thesis/realism_data/Academicism\portrait of dr. josé santamarina.jpg,1433,1967,"(480, 480)"
"D:/Thesis/realism_data/Academicism\portrait of dr. philipp karell, emperor's physician.jpg",522,720,"(300, 300)"
D:/Thesis/realism_data/Academicism\portrait of duke manolo nunez falco.jpg,600,795,"(72, 72)"
D:/Thesis/realism_data/Academicism\portrait of ekaterina petrovna shuvalova.jpg,854,1200,"(96, 96)"
D:/Thesis/realism_data/Academicism\portrait of emilia trezzini.jpg,405,570,"(72, 72)"
D:/Thesis/realism_data/Academicism\portrait of empress alexandra fedorovna.jpg,940,1480,"(72, 72)"
D:/Thesis/realism_data/Academicism\portrait of empress alexandra fyodorovna charlotte of prussia.jpg,1000,1361,"(300, 300)"
D:/Thesis/realism_data/Academicism\portrait of ernest renan.jpg,500,654,"(96, 96)"
D:/Thesis/realism_data/Academicism\portrait of ernst mendelssohn bartholdy.jpg,940,1355,
"D:/Thesis/realism_data/Academicism\portrait of ernő prihradny, forge and mine owner of igló.jpg",441,570,"(72, 72)"
D:/Thesis/realism_data/Academicism\portrait of genevieve celine.jpg,2170,2960,"(400, 400)"
D:/Thesis/realism_data/Academicism\portrait of george aloysius lucas.jpg,1000,1365,"(250, 250)"
D:/Thesis/realism_data/Academicism\portrait of george v in coronation robes.jpg,408,490,"(71.9836, 71.9836)"
D:/Thesis/realism_data/Academicism\portrait of georgiana burne-jones.jpg,720,1024,
"D:/Thesis/realism_data/Academicism\portrait of gioachino rossini, italian composer of various operas.jpg",386,520,"(72, 72)"
D:/Thesis/realism_data/Academicism\portrait of gloria roberts.jpg,575,800,"(96, 96)"
D:/Thesis/realism_data/Academicism\portrait of grand duchess maria alexandrovna.jpg,456,750,"(72, 72)"
D:/Thesis/realism_data/Academicism\portrait of grand duchess maria nikolaevna.jpg,571,750,"(72, 72)"
D:/Thesis/realism_data/Academicism\portrait of grand duchess olga nikolaevna.jpg,876,1478,"(72, 72)"
D:/Thesis/realism_data/Academicism\portrait of grand duchess zinaida yusupova.jpg,516,676,"(72, 72)"
D:/Thesis/realism_data/Academicism\portrait of grand duchesses olga nikolaevna and alexandra nikolaevna.jpg,584,750,"(72, 72)"
D:/Thesis/realism_data/Academicism\portrait of gustav friedrich waagen.jpg,2858,4000,"(72, 72)"
D:/Thesis/realism_data/Academicism\portrait of henrietta sontag.jpg,465,572,"(1, 1)"
D:/Thesis/realism_data/Academicism\portrait of ida draper.jpg,1500,1762,"(72, 72)"
D:/Thesis/realism_data/Academicism\portrait of jacques laurens de waru.jpg,470,609,"(72, 72)"
D:/Thesis/realism_data/Academicism\portrait of john william mackay.jpg,1000,1544,"(600, 600)"
D:/Thesis/realism_data/Academicism\portrait of julia feodorovna kurakina.jpg,1527,1896,"(72, 72)"
D:/Thesis/realism_data/Academicism\portrait of klementyna ostrowska née sanguszko.jpg,2896,4229,"(349, 349)"
D:/Thesis/realism_data/Academicism\portrait of kornélia lotz.jpg,283,580,
D:/Thesis/realism_data/Academicism\portrait of lady dressed in black.jpg,3024,4032,"(72.0, 72.0)"
D:/Thesis/realism_data/Academicism\portrait of lady kreismann.jpg,2557,4281,"(72, 72)"
D:/Thesis/realism_data/Academicism\portrait of lajos kossuth jr.jpg,452,570,"(72, 72)"
"D:/Thesis/realism_data/Academicism\portrait of lhéritier, actor of the palais-royal.jpg",367,500,"(96, 96)"
D:/Thesis/realism_data/Academicism\portrait of lillie langtry.jpg,418,500,
"D:/Thesis/realism_data/Academicism\portrait of louise d'orléans, queen of belgium.jpg",3641,4616,"(300, 300)"
D:/Thesis/realism_data/Academicism\portrait of luigi majoli.jpg,1859,2256,"(72, 72)"
D:/Thesis/realism_data/Academicism\portrait of léonie bouguereau.jpg,2028,2649,"(400, 400)"
D:/Thesis/realism_data/Academicism\portrait of madam verdier.jpg,818,1024,"(72, 72)"
D:/Thesis/realism_data/Academicism\portrait of madame albert cahen d'anvers.jpg,550,934,"(96, 96)"
"D:/Thesis/realism_data/Academicism\portrait of madame delille, actress of the palais-royal.jpg",487,500,"(96, 96)"
"D:/Thesis/realism_data/Academicism\portrait of madame lemercier, actress of the palais-royal.jpg",500,500,"(96, 96)"
D:/Thesis/realism_data/Academicism\portrait of madame olry roederer.jpg,538,1000,"(600, 600)"
D:/Thesis/realism_data/Academicism\portrait of mademoiselle louise mares.jpg,599,724,"(300, 300)"
D:/Thesis/realism_data/Academicism\portrait of maria guerrero as doña inés.jpg,2051,3051,"(310.0, 310.0)"
D:/Thesis/realism_data/Academicism\portrait of marianne elisa birch.jpg,865,1160,"(0, 0)"
D:/Thesis/realism_data/Academicism\portrait of marie-célina brieu.jpg,496,500,"(95.9866, 95.9866)"
D:/Thesis/realism_data/Academicism\portrait of marquesa de manzanedo.jpg,944,1300,"(300, 300)"
"D:/Thesis/realism_data/Academicism\portrait of mary victoria leiter, the later lady curzon of kedleston, vicereine of india.jpg",599,791,"(300, 300)"
D:/Thesis/realism_data/Academicism\portrait of maurice dériaz.jpg,425,640,"(170, 170)"
D:/Thesis/realism_data/Academicism\portrait of may sartoris.jpg,2185,3510,"(300, 300)"
D:/Thesis/realism_data/Academicism\portrait of mille durand.jpg,412,640,
D:/Thesis/realism_data/Academicism\portrait of miss cornelia lyman warren trustee of wellesley.jpg,386,799,"(96, 96)"
D:/Thesis/realism_data/Academicism\portrait of miss elizabeth gardner.jpg,1742,2130,"(250, 250)"
D:/Thesis/realism_data/Academicism\portrait of miss fanny clapp.jpg,599,798,"(300, 300)"
D:/Thesis/realism_data/Academicism\portrait of miss matthews.jpg,548,685,"(300, 300)"
D:/Thesis/realism_data/Academicism\portrait of misses sophie and berthe cabanel.jpg,2300,1968,"(300, 300)"
D:/Thesis/realism_data/Academicism\portrait of mlle brissac.jpg,1787,2131,"(500, 500)"
D:/Thesis/realism_data/Academicism\portrait of monsieur m..jpg,990,1218,"(72.009, 72.009)"
"D:/Thesis/realism_data/Academicism\portrait of montbars, actor of the palais-royal.jpg",486,500,"(96, 96)"
D:/Thesis/realism_data/Academicism\portrait of mr. pierre cabanel.jpg,1872,2300,"(300, 300)"
"D:/Thesis/realism_data/Academicism\portrait of mrs. cornelius vanderbilt ii, alice claypoole gwynne.jpg",1404,2355,"(72.0, 72.0)"
"D:/Thesis/realism_data/Academicism\portrait of mrs. henri-jean-pierre picou, mother of the artist.jpg",377,512,
D:/Thesis/realism_data/Academicism\portrait of mrs. millet.jpg,903,639,"(350, 350)"
D:/Thesis/realism_data/Academicism\portrait of mrs. sihleanu.jpg,500,793,"(180, 180)"
D:/Thesis/realism_data/Academicism\portrait of paul wayland bartlett.jpg,627,897,"(200, 200)"
"D:/Thesis/realism_data/Academicism\portrait of pellerin, actor of the palais-royal.jpg",480,500,"(96, 96)"
D:/Thesis/realism_data/Academicism\portrait of pope pius vii barnaba chiaramonti.jpg,1108,1337,"(71.12, 71.12)"
D:/Thesis/realism_data/Academicism\portrait of pope pius vii.jpg,676,800,"(96, 96)"
D:/Thesis/realism_data/Academicism\portrait of prince k.a. gorchakov.jpg,760,1000,"(72, 72)"
D:/Thesis/realism_data/Academicism\portrait of prince nikolai borisovich yusupov.jpg,558,750,"(72, 72)"
D:/Thesis/realism_data/Academicism\portrait of prince v. n. tenishev.jpg,685,1000,"(96, 96)"
D:/Thesis/realism_data/Academicism\portrait of princess maria ivanovna kochubey.jpg,458,600,"(0, 0)"
D:/Thesis/realism_data/Academicism\portrait of princess zinaida yusupova.jpg,499,764,"(72, 72)"
"D:/Thesis/realism_data/Academicism\portrait of queen alexandra, when princess of wales, with facey.jpg",1068,1500,"(72, 72)"
D:/Thesis/realism_data/Academicism\portrait of robert andre peel.jpg,596,800,"(72, 72)"
D:/Thesis/realism_data/Academicism\portrait of sadie p. waters.jpg,1764,2800,"(72, 72)"
D:/Thesis/realism_data/Academicism\portrait of sculptor barye with a wax model of seated lion.jpg,575,802,"(0, 0)"
D:/Thesis/realism_data/Academicism\portrait of teddy.jpg,2165,4291,"(72, 72)"
D:/Thesis/realism_data/Academicism\portrait of the artist k.d. flavitsky.jpg,830,1000,"(0, 0)"
"D:/Thesis/realism_data/Academicism\portrait of the artist's daughter, johanna knaus.jpg",1732,3000,
D:/Thesis/realism_data/Academicism\portrait of the artist.jpg,838,1000,"(400, 400)"
D:/Thesis/realism_data/Academicism\portrait of the girl in the navy-blue dress.jpg,557,800,"(96, 96)"
D:/Thesis/realism_data/Academicism\portrait of the historian theodor mommsen.jpg,1630,2371,"(72.0, 72.0)"
"D:/Thesis/realism_data/Academicism\portrait of the marquise d'hervey, sitting.jpg",363,574,"(72, 72)"
D:/Thesis/realism_data/Academicism\portrait of the painter juan de barroeta y anguisolea.jpg,420,504,
