Filename,Width,Height,DPI Information
D:/Thesis/realism_data/orientalism\souvenir from asian turkey turkish children by a fountain.jpg,2576,3240,
D:/Thesis/realism_data/orientalism\souvenir from the orient.jpg,449,600,
D:/Thesis/realism_data/orientalism\souvenir from turkey from asia - children playing with a turtle.jpg,2777,2056,"(72, 72)"
D:/Thesis/realism_data/orientalism\st. mark preaching in alexandria.jpg,2600,1183,"(72, 72)"
D:/Thesis/realism_data/orientalism\stamboul bazaar.jpg,1708,1128,"(300, 300)"
D:/Thesis/realism_data/orientalism\standing arab woman.jpg,607,1000,"(600, 600)"
"D:/Thesis/realism_data/orientalism\steps of the mosque vazirkham, lahore.jpg",903,741,"(350, 350)"
D:/Thesis/realism_data/orientalism\street scene in india.jpg,787,1000,"(72, 72)"
"D:/Thesis/realism_data/orientalism\street scene, bombay.jpg",717,911,"(310, 310)"
"D:/Thesis/realism_data/orientalism\street vendor, ahmedabad.jpg",550,762,"(350, 350)"
"D:/Thesis/realism_data/orientalism\streets and shops with characters, handwritten notes.jpg",512,768,
D:/Thesis/realism_data/orientalism\study for 'the courtyard of the coptic patriarch's house in cairo'.jpg,2603,2751,
D:/Thesis/realism_data/orientalism\study for the gypsy dance back.jpg,1443,2228,"(72, 72)"
D:/Thesis/realism_data/orientalism\study for the gypsy dance front.jpg,1473,2238,"(72, 72)"
D:/Thesis/realism_data/orientalism\study for the painting 'the arrest of a jew in tangier'.jpg,1791,2335,"(72, 72)"
D:/Thesis/realism_data/orientalism\study for the painting women of algiers.jpg,768,516,"(96, 96)"
D:/Thesis/realism_data/orientalism\study for the proclamation of don carlos.jpg,4318,7340,
D:/Thesis/realism_data/orientalism\study for ‘the courtyard of the coptic patriarch’s house in cairo’.jpg,746,800,"(72, 72)"
D:/Thesis/realism_data/orientalism\study of a moroccan jewish child for the painting 'the justice of the pasha'.jpg,1312,2232,"(72, 72)"
D:/Thesis/realism_data/orientalism\study of an oriental man 29 february 1904.jpg,750,938,"(72, 72)"
D:/Thesis/realism_data/orientalism\study of lions.jpg,1200,924,"(300, 300)"
D:/Thesis/realism_data/orientalism\study of turbaned figures probably study for the jewish bride.jpg,1954,1493,"(72, 72)"
D:/Thesis/realism_data/orientalism\study.jpg,3506,5001,
D:/Thesis/realism_data/orientalism\sultan abel el rahman.jpg,1600,1067,
D:/Thesis/realism_data/orientalism\sultan ahmed iii.jpg,761,960,
D:/Thesis/realism_data/orientalism\sultan mahmud i.jpg,761,960,
D:/Thesis/realism_data/orientalism\sultan's wife drinking coffee.jpg,630,596,"(120, 120)"
D:/Thesis/realism_data/orientalism\sultana haseki or queen.jpg,563,800,"(72, 72)"
D:/Thesis/realism_data/orientalism\sultane noire.jpg,3555,4500,"(300, 300)"
D:/Thesis/realism_data/orientalism\sultane reine.jpg,3185,4249,"(300, 300)"
D:/Thesis/realism_data/orientalism\sultane.jpg,800,661,"(72, 72)"
D:/Thesis/realism_data/orientalism\sweet waters in asia.jpg,1500,1067,"(100, 100)"
D:/Thesis/realism_data/orientalism\sweet waters near constantinople.jpg,500,394,"(96, 96)"
D:/Thesis/realism_data/orientalism\switzerland. courtyard of the town hall in basel.jpg,2504,3599,"(300.0, 300.0)"
"D:/Thesis/realism_data/orientalism\syrian sheik, egypt.jpg",473,685,"(72, 72)"
D:/Thesis/realism_data/orientalism\taj mahal mausoleum.jpg,1200,845,
"D:/Thesis/realism_data/orientalism\temple of edfou, upper egypt.jpg",7146,4609,
D:/Thesis/realism_data/orientalism\temples and bathing ghat at benares.jpg,768,527,"(0, 0)"
D:/Thesis/realism_data/orientalism\tepidarium.jpg,5972,3942,
D:/Thesis/realism_data/orientalism\the abduction of a jewish woman.jpg,353,470,
D:/Thesis/realism_data/orientalism\the adopted child.jpg,2608,3139,"(72, 72)"
D:/Thesis/realism_data/orientalism\the alilou game.jpg,427,555,"(96, 96)"
D:/Thesis/realism_data/orientalism\the ambassadorial delegation passing through the second courtyard of the topkapı palace.jpg,3550,2619,
D:/Thesis/realism_data/orientalism\the ambassadorial procession.jpg,5659,4151,
D:/Thesis/realism_data/orientalism\the anchorage of smyrna.jpg,2048,1368,"(72, 72)"
D:/Thesis/realism_data/orientalism\the arab guard.jpg,957,679,"(350, 350)"
D:/Thesis/realism_data/orientalism\the arab jeweller.jpg,2913,3782,"(150, 150)"
D:/Thesis/realism_data/orientalism\the arab tale-teller.jpg,800,538,"(300, 300)"
D:/Thesis/realism_data/orientalism\the arrest of a jew in tanger.jpg,313,470,
D:/Thesis/realism_data/orientalism\the assassination of ministers during the khalil patrona uprising.jpg,1576,1188,"(96, 96)"
D:/Thesis/realism_data/orientalism\the attendant on the bath.jpg,986,1200,"(72, 72)"
D:/Thesis/realism_data/orientalism\the barge of the maharaja of benares.jpg,1000,683,"(72, 72)"
D:/Thesis/realism_data/orientalism\the bather of valpinçon.jpg,2890,4312,"(72, 72)"
D:/Thesis/realism_data/orientalism\the bathers.jpg,2220,2950,"(600, 600)"
"D:/Thesis/realism_data/orientalism\the battle of habra, algeria, december 1835.jpg",738,559,"(300, 300)"
D:/Thesis/realism_data/orientalism\the battle of nazareth.jpg,2560,1761,"(72, 72)"
D:/Thesis/realism_data/orientalism\the beggar.jpg,1536,3264,"(72, 72)"
D:/Thesis/realism_data/orientalism\the beggars.jpg,800,490,"(72, 72)"
D:/Thesis/realism_data/orientalism\the black servant.jpg,299,470,
D:/Thesis/realism_data/orientalism\the blacksmith's signboard.jpg,638,800,"(300, 300)"
D:/Thesis/realism_data/orientalism\the boy in nazareth. jews in tabor..jpg,1000,586,
D:/Thesis/realism_data/orientalism\the bride of abydos.jpg,900,1117,"(300, 300)"
D:/Thesis/realism_data/orientalism\the captured thief.jpg,633,470,
D:/Thesis/realism_data/orientalism\the caravan.jpg,1031,600,"(300, 300)"
D:/Thesis/realism_data/orientalism\the carpet merchant.jpg,500,582,"(100, 100)"
"D:/Thesis/realism_data/orientalism\the children of the vicomte d'andrezel, french ambassador to the high gate, are introduced to the grand vizier ibrahim pasha, october 10, 1724.jpg",2024,1503,"(96, 96)"
D:/Thesis/realism_data/orientalism\the christian martyr's last prayer.jpg,1040,632,"(0, 0)"
D:/Thesis/realism_data/orientalism\the coffee bearer.jpg,1576,2518,"(96, 96)"
D:/Thesis/realism_data/orientalism\the colonnade in the jain temple at mount abu in the evening.jpg,693,1000,
D:/Thesis/realism_data/orientalism\the count of palatino in the costume of a palikar.jpg,1256,2000,"(300, 300)"
D:/Thesis/realism_data/orientalism\the court of the alhambra.jpg,545,700,"(72.0, 72.0)"
D:/Thesis/realism_data/orientalism\the courtyard of the coptic patriarch's house in cairo.jpg,3006,3078,"(72.0, 72.0)"
D:/Thesis/realism_data/orientalism\the dance of the almeh.jpg,819,569,"(300, 300)"
D:/Thesis/realism_data/orientalism\the daughter of jephthah.jpg,1000,657,"(300, 300)"
D:/Thesis/realism_data/orientalism\the daughter of zion.jpg,385,267,"(72, 72)"
D:/Thesis/realism_data/orientalism\the dead sea from siloam.jpg,2353,1952,"(300, 300)"
D:/Thesis/realism_data/orientalism\the defeat of the cimbri.jpg,2720,1992,"(72, 72)"
D:/Thesis/realism_data/orientalism\the dispute.jpg,2401,1918,"(180, 180)"
D:/Thesis/realism_data/orientalism\the draught players.jpg,546,793,"(0, 0)"
D:/Thesis/realism_data/orientalism\the dream of the believer.jpg,606,436,"(72, 72)"
D:/Thesis/realism_data/orientalism\the duke of morny's apartment.jpg,800,1007,"(72, 72)"
D:/Thesis/realism_data/orientalism\the dying turk.jpg,800,639,
D:/Thesis/realism_data/orientalism\the entrance door to the church under the kazbek.jpg,440,1000,
D:/Thesis/realism_data/orientalism\the execution of the jewess sol hachuel.jpg,1984,2754,"(72.0, 72.0)"
D:/Thesis/realism_data/orientalism\the finding of moses.jpg,800,500,"(72, 72)"
D:/Thesis/realism_data/orientalism\the finding of the saviour in the temple.jpg,3906,2525,"(72, 72)"
D:/Thesis/realism_data/orientalism\the first locomotive.jpg,1620,887,"(72, 72)"
D:/Thesis/realism_data/orientalism\the first schoolday.jpg,5734,4234,"(300, 300)"
D:/Thesis/realism_data/orientalism\the flight into egypt.jpg,2346,1577,"(72, 72)"
"D:/Thesis/realism_data/orientalism\the gate of the great umayyad mosque, damascus.jpg",2517,3226,"(299.999908, 299.999908)"
"D:/Thesis/realism_data/orientalism\the golden temple, amritsar.jpg",1000,669,"(72, 72)"
D:/Thesis/realism_data/orientalism\the golden tower.jpg,1600,1285,"(72, 72)"
D:/Thesis/realism_data/orientalism\the good samaritan.jpg,906,1536,"(0, 0)"
D:/Thesis/realism_data/orientalism\the grand turk giving a concert to his mistress.jpg,973,780,
D:/Thesis/realism_data/orientalism\the grand visor crosses the atmeydanı hippodrome.jpg,2824,2036,"(300, 300)"
D:/Thesis/realism_data/orientalism\the grand vizier crosses the atmeydanı the hippodrome.jpg,3643,2622,"(110, 110)"
D:/Thesis/realism_data/orientalism\the grand vizier nevşehirli damat ĭbrahim pasa.jpg,4248,5398,"(300, 300)"
D:/Thesis/realism_data/orientalism\the grand vizier.jpg,4108,5252,"(300, 300)"
D:/Thesis/realism_data/orientalism\the grande odalisque.jpg,1500,883,"(300, 300)"
D:/Thesis/realism_data/orientalism\the grief of the pasha.jpg,435,570,"(240, 240)"
D:/Thesis/realism_data/orientalism\the guard.jpg,3240,4320,"(72, 72)"
D:/Thesis/realism_data/orientalism\the hajj the traditional pilgrimage to the holy mosque of mecca.jpg,500,352,
D:/Thesis/realism_data/orientalism\the happy smoker.jpg,1920,1364,
D:/Thesis/realism_data/orientalism\the harem.jpg,478,599,"(300, 300)"
D:/Thesis/realism_data/orientalism\the head of the pharisee.jpg,645,1000,
D:/Thesis/realism_data/orientalism\the hookah lighter.jpg,1809,1513,"(300, 300)"
D:/Thesis/realism_data/orientalism\the horse of mustapha pasha.jpg,1572,1199,"(72, 72)"
D:/Thesis/realism_data/orientalism\the inundation.jpg,532,700,"(96, 96)"
D:/Thesis/realism_data/orientalism\the jewish bride.jpg,1294,1699,"(350, 350)"
"D:/Thesis/realism_data/orientalism\the kazasker, judge.jpg",4698,6008,"(300, 300)"
"D:/Thesis/realism_data/orientalism\the kibab shop, scutari, asia minor.jpg",1735,1200,"(95.9866, 95.9866)"
D:/Thesis/realism_data/orientalism\the king of morocco leaving to receive a european ambassador.jpg,1572,2000,"(72, 72)"
"D:/Thesis/realism_data/orientalism\the kislar aghassi, head of the black eunuchs.jpg",4750,6078,"(300, 300)"
D:/Thesis/realism_data/orientalism\the krouta game.jpg,556,420,"(96, 96)"
D:/Thesis/realism_data/orientalism\the lantern maker's courtship.jpg,1000,1600,"(96, 96)"
D:/Thesis/realism_data/orientalism\the large pool of bursa.jpg,800,558,"(72, 72)"
D:/Thesis/realism_data/orientalism\the last voyage.jpg,1088,720,"(125, 125)"
D:/Thesis/realism_data/orientalism\the lion hunt.jpg,956,815,"(350, 350)"
D:/Thesis/realism_data/orientalism\the lion hunter.jpg,777,1000,"(150, 150)"
D:/Thesis/realism_data/orientalism\the little orange merchant.jpg,287,470,
D:/Thesis/realism_data/orientalism\the lute singer.jpg,336,436,"(96, 96)"
D:/Thesis/realism_data/orientalism\the maharahaj of gwalior before his palace.jpg,706,1086,"(0, 0)"
D:/Thesis/realism_data/orientalism\the maharaja dalip singh.jpg,613,1157,"(72, 72)"
D:/Thesis/realism_data/orientalism\the mandolin player.jpg,556,800,
D:/Thesis/realism_data/orientalism\the marabout's lion.jpg,640,335,
D:/Thesis/realism_data/orientalism\the massacre at chios.jpg,1184,1400,"(750, 750)"
"D:/Thesis/realism_data/orientalism\the massacre of the mamluks at the cairo citadel, ordered by méhémet ali pasha in 1811.jpg",1611,996,"(72.0, 72.0)"
D:/Thesis/realism_data/orientalism\the massage in the hamam.jpg,1024,684,"(150, 150)"
"D:/Thesis/realism_data/orientalism\the meal offered to ambassador cornelis calkoen by the grand vizier on behalf of sultan ahmed iii, 14 september 1727.jpg",5906,4358,"(300, 300)"
D:/Thesis/realism_data/orientalism\the moorish bazaar.jpg,456,624,"(72, 72)"
D:/Thesis/realism_data/orientalism\the moorish warrior.jpg,1280,819,"(300, 300)"
D:/Thesis/realism_data/orientalism\the moroccan storyteller.jpg,380,470,
D:/Thesis/realism_data/orientalism\the mosque in jenin.jpg,1000,641,
D:/Thesis/realism_data/orientalism\the mosque of omar. haram el-sharif..jpg,1000,623,
"D:/Thesis/realism_data/orientalism\the mufti, head of religious affairs probably the portrait of abdullah efendi.jpg",4782,6308,"(300, 300)"
D:/Thesis/realism_data/orientalism\the musician.jpg,800,1040,"(180, 180)"
D:/Thesis/realism_data/orientalism\the nautch.jpg,1000,792,
D:/Thesis/realism_data/orientalism\the necklace.jpg,554,700,"(96, 96)"
D:/Thesis/realism_data/orientalism\the negro barber in suez.jpg,652,902,"(350, 350)"
D:/Thesis/realism_data/orientalism\the new jewels.jpg,436,600,
D:/Thesis/realism_data/orientalism\the night patrol at smyrna.jpg,3809,3074,"(150, 150)"
D:/Thesis/realism_data/orientalism\the odalisque ii.jpg,617,439,"(72, 72)"
D:/Thesis/realism_data/orientalism\the odalisque.jpg,2269,1134,"(300, 300)"
D:/Thesis/realism_data/orientalism\the opium smoker.jpg,713,369,"(96, 96)"
D:/Thesis/realism_data/orientalism\the oracle of snakes.jpg,1200,2640,"(72, 72)"
D:/Thesis/realism_data/orientalism\the oriental woman.jpg,600,722,"(0, 0)"
D:/Thesis/realism_data/orientalism\the pasha's exit.jpg,355,470,
"D:/Thesis/realism_data/orientalism\the pathway of life; intended to lead the young and the old into paths of happiness, and to prepare them for a holy companionship with him whose kingd.jpg",2704,1838,
D:/Thesis/realism_data/orientalism\the pearl necklace.jpg,525,700,"(96, 96)"
D:/Thesis/realism_data/orientalism\the port of constantinople.jpg,1500,1122,"(100, 100)"
D:/Thesis/realism_data/orientalism\the presentation of jesus in the temple.jpg,1064,1536,"(0, 0)"
D:/Thesis/realism_data/orientalism\the prisoner.jpg,800,439,"(72, 72)"
D:/Thesis/realism_data/orientalism\the ramesseum at thebes.jpg,6938,4723,
"D:/Thesis/realism_data/orientalism\the reception of siamese ambassadors by emperor napoleon iii 1808-73 at the palace of fontainebleau, 27 june 1861.jpg",1366,672,"(96, 96)"
"D:/Thesis/realism_data/orientalism\the return of the imperial court from the great nosque at delhi, in the reign of shah jehan.jpg",1000,647,"(72, 72)"
D:/Thesis/realism_data/orientalism\the return.jpg,800,494,"(600, 600)"
D:/Thesis/realism_data/orientalism\the rider in jaipur.jpg,785,1000,
D:/Thesis/realism_data/orientalism\the rider.jpg,540,901,"(310, 310)"
D:/Thesis/realism_data/orientalism\the rock of moses.jpg,453,700,"(300, 300)"
D:/Thesis/realism_data/orientalism\the ruins of of the palace in palestine.jpg,677,1000,
D:/Thesis/realism_data/orientalism\the scapegoat.jpg,3716,2280,"(300, 300)"
"D:/Thesis/realism_data/orientalism\the seliktar aghassi, chief weapon bearer of the sultan.jpg",4960,6276,"(300, 300)"
D:/Thesis/realism_data/orientalism\the serbian concubine.jpg,4000,3220,"(300, 300)"
D:/Thesis/realism_data/orientalism\the silk merchants.jpg,689,1000,"(72, 72)"
"D:/Thesis/realism_data/orientalism\the simoon, souvenir of syria.jpg",2004,1661,"(72, 72)"
D:/Thesis/realism_data/orientalism\the slaughter of the abenserraigs.jpg,600,479,"(300, 300)"
D:/Thesis/realism_data/orientalism\the slave market.jpg,1381,2000,"(96, 96)"
D:/Thesis/realism_data/orientalism\the small bather.jpg,473,600,"(96, 96)"
D:/Thesis/realism_data/orientalism\the snake charmer.jpg,4890,5001,
"D:/Thesis/realism_data/orientalism\the snake charmers, bombay.jpg",1000,828,"(72, 72)"
D:/Thesis/realism_data/orientalism\the son of a saint m’rabeth.jpg,716,640,"(72, 72)"
D:/Thesis/realism_data/orientalism\the sower.jpg,870,1536,"(0, 0)"
D:/Thesis/realism_data/orientalism\the sphinx at gizeh.jpg,619,443,"(1, 1)"
"D:/Thesis/realism_data/orientalism\the sphinx half in shadow and chephren pyramid, giza, egypt.jpg",620,330,
D:/Thesis/realism_data/orientalism\the standard bearer.jpg,578,750,"(96, 96)"
D:/Thesis/realism_data/orientalism\the story teller in tétouan.jpg,1128,808,"(96, 96)"
D:/Thesis/realism_data/orientalism\the sultan's concert.jpg,1576,1119,"(96, 96)"
D:/Thesis/realism_data/orientalism\the sultan's tiger.jpg,2555,4000,"(300, 300)"
D:/Thesis/realism_data/orientalism\the sultana-mother.jpg,736,960,
D:/Thesis/realism_data/orientalism\the tambourine player in repose.jpg,1600,1233,"(72, 72)"
D:/Thesis/realism_data/orientalism\the tame gazelle la gazelle apprivoisée.jpg,899,640,"(72, 72)"
D:/Thesis/realism_data/orientalism\the tapestry seller.jpg,800,550,"(300, 300)"
D:/Thesis/realism_data/orientalism\the temple and tank of walkeschwar at bombay.jpg,2060,3000,"(600, 600)"
D:/Thesis/realism_data/orientalism\the temple of isis on philae island.jpg,1000,760,
D:/Thesis/realism_data/orientalism\the terrace of the seraglio.jpg,800,555,"(72, 72)"
"D:/Thesis/realism_data/orientalism\the theater, petra.jpg",451,700,"(300, 300)"
D:/Thesis/realism_data/orientalism\the three main gods in a chingacheling buddhist monastery in sikkim.jpg,1000,677,
D:/Thesis/realism_data/orientalism\the throne room in byzantium.jpg,1000,1440,"(600, 600)"
D:/Thesis/realism_data/orientalism\the tiger hunt.jpg,1722,1446,"(300, 300)"
D:/Thesis/realism_data/orientalism\the toilette of esther.jpg,1550,1908,"(72, 72)"
"D:/Thesis/realism_data/orientalism\the torre de comares, alhambra, 1835.jpg",3456,4747,
D:/Thesis/realism_data/orientalism\the turkish bath.jpg,1497,1500,"(300, 300)"
D:/Thesis/realism_data/orientalism\the turkish page.jpg,878,1000,"(150, 150)"
D:/Thesis/realism_data/orientalism\the turkish patrol.jpg,1196,750,"(300, 300)"
"D:/Thesis/realism_data/orientalism\the wailing wall, jerusalem.jpg",512,359,"(96, 96)"
D:/Thesis/realism_data/orientalism\the wedding feast at cana.jpg,3867,2603,"(96.0, 96.0)"
D:/Thesis/realism_data/orientalism\the white slave.jpg,1154,1476,"(200, 200)"
D:/Thesis/realism_data/orientalism\the women of algiers in their apartment.jpg,1400,1095,"(72, 72)"
"D:/Thesis/realism_data/orientalism\thebes colosseums, memnon and sesostris study.jpg",684,800,"(72, 72)"
D:/Thesis/realism_data/orientalism\they brought the children.jpg,1000,600,
D:/Thesis/realism_data/orientalism\the latin patriarch of jerusalem.jpg,2202,1181,"(200, 200)"
"D:/Thesis/realism_data/orientalism\thomas keymer of kidwelly, à la chinoise.jpg",931,1200,"(72, 72)"
D:/Thesis/realism_data/orientalism\three oriental women.jpg,300,470,
D:/Thesis/realism_data/orientalism\throne hall of the great mughal shah jahan and aurang-zeb in delhi fort.jpg,1000,854,
D:/Thesis/realism_data/orientalism\tiberian jew.jpg,764,1000,
D:/Thesis/realism_data/orientalism\tiberias gennesaret lake.jpg,1000,434,
D:/Thesis/realism_data/orientalism\tiger and snake.jpg,1024,718,"(96, 96)"
D:/Thesis/realism_data/orientalism\tiger hunt.jpg,1024,800,"(96, 96)"
D:/Thesis/realism_data/orientalism\tiger.jpg,610,342,
D:/Thesis/realism_data/orientalism\tomb near cairo.jpg,1000,1401,"(0, 0)"
D:/Thesis/realism_data/orientalism\tomb of sheikh salim chishti in fatehpur sikri.jpg,701,1000,
D:/Thesis/realism_data/orientalism\tophana.jpg,1500,1189,"(100, 100)"
D:/Thesis/realism_data/orientalism\traveling in persia.jpg,970,1226,"(0, 0)"
D:/Thesis/realism_data/orientalism\treading out the grain in egypt.jpg,1260,985,
D:/Thesis/realism_data/orientalism\turk sitting smoking on a couch.jpg,686,600,"(96, 96)"
D:/Thesis/realism_data/orientalism\turk with a saddle.jpg,525,600,"(96, 96)"
D:/Thesis/realism_data/orientalism\turkish and arab horsemen.jpg,350,416,"(96, 96)"
D:/Thesis/realism_data/orientalism\turkish boys let out of school.jpg,901,650,"(300, 300)"
D:/Thesis/realism_data/orientalism\turkish children by a fountain.jpg,2003,2529,"(72, 72)"
D:/Thesis/realism_data/orientalism\turkish female.jpg,1500,1088,"(100, 100)"
D:/Thesis/realism_data/orientalism\turkish merchant smoking in his shop.jpg,900,1118,"(300, 300)"
D:/Thesis/realism_data/orientalism\turkish wedding.jpg,2500,1544,"(300, 300)"
D:/Thesis/realism_data/orientalism\two arabs reading.jpg,2000,1388,"(0, 0)"
D:/Thesis/realism_data/orientalism\two camels.jpg,3698,2718,"(150, 150)"
D:/Thesis/realism_data/orientalism\two jews.jpg,760,1000,
D:/Thesis/realism_data/orientalism\two moroccans seated in the countryside.jpg,1000,773,"(600, 600)"
D:/Thesis/realism_data/orientalism\two studies of a seated arab with a pipe.jpg,3668,2310,"(150, 150)"
D:/Thesis/realism_data/orientalism\two views of a standing indian from calcutta.jpg,488,390,
D:/Thesis/realism_data/orientalism\two views of a young arab.jpg,931,804,"(300, 300)"
"D:/Thesis/realism_data/orientalism\two views of an indian from calcutta, seated and standing.jpg",486,390,
D:/Thesis/realism_data/orientalism\tánger seated arabs.jpg,2959,3926,
D:/Thesis/realism_data/orientalism\under the tent.jpg,649,810,"(96, 96)"
D:/Thesis/realism_data/orientalism\uzbek dishes seller.jpg,703,1000,
D:/Thesis/realism_data/orientalism\uzbek woman in tashkent.jpg,381,600,"(96, 96)"
D:/Thesis/realism_data/orientalism\vehicle in delhi.jpg,1000,702,
D:/Thesis/realism_data/orientalism\vehicle of rich people in delhi.jpg,1000,723,
D:/Thesis/realism_data/orientalism\veiled circassian lady.jpg,456,570,"(300, 300)"
D:/Thesis/realism_data/orientalism\vengeance of the sons of antar.jpg,570,360,"(96, 96)"
D:/Thesis/realism_data/orientalism\view from jaffathor in jerusalem.jpg,3377,2372,"(72, 72)"
D:/Thesis/realism_data/orientalism\view of athens.jpg,4000,2552,"(300, 300)"
D:/Thesis/realism_data/orientalism\view of istanbul from the dutch embassy in pera.jpg,2820,1800,"(300, 300)"
D:/Thesis/realism_data/orientalism\view of tangier from a terrace.jpg,640,529,"(96, 96)"
"D:/Thesis/realism_data/orientalism\view of the church of santa maria della salute, on the grand canal, venice, with the dogana beyond.jpg",1145,690,"(350, 350)"
D:/Thesis/realism_data/orientalism\view of the tombs of the caliphs of cairo.jpg,5253,2754,"(300.0, 300.0)"
"D:/Thesis/realism_data/orientalism\village in atlas mountains, morocco.jpg",1001,573,"(310, 310)"
D:/Thesis/realism_data/orientalism\was filled with wisdom.jpg,1000,666,
D:/Thesis/realism_data/orientalism\water carriers of the ganges.jpg,1000,652,"(72, 72)"
D:/Thesis/realism_data/orientalism\we decided to go to jerusalem.jpg,1000,681,
"D:/Thesis/realism_data/orientalism\wedding procession, jodhpur.jpg",1000,669,"(72, 72)"
D:/Thesis/realism_data/orientalism\west tibetans.jpg,628,1000,
D:/Thesis/realism_data/orientalism\what people think about me.jpg,696,1000,
D:/Thesis/realism_data/orientalism\whirling dervishes.jpg,1129,850,"(0, 0)"
"D:/Thesis/realism_data/orientalism\white marble tomb at suittitor, skiri.jpg",890,1137,"(125, 125)"
D:/Thesis/realism_data/orientalism\winter landscape.jpg,1128,736,"(0, 0)"
D:/Thesis/realism_data/orientalism\woman and girl from constantine with a gazelle.jpg,767,600,"(300, 300)"
D:/Thesis/realism_data/orientalism\woman at a balcony.jpg,350,433,"(96, 96)"
D:/Thesis/realism_data/orientalism\woman from cairo smoking a cigarette.jpg,649,800,"(72, 72)"
"D:/Thesis/realism_data/orientalism\woman's bathing place i oodeypore, india.jpg",940,628,"(350, 350)"
D:/Thesis/realism_data/orientalism\women drinking coffee.jpg,3610,2268,
D:/Thesis/realism_data/orientalism\women of algiers in their apartment.jpg,939,708,
"D:/Thesis/realism_data/orientalism\wounded greek, falling from a horse.jpg",1000,799,
D:/Thesis/realism_data/orientalism\yaqui.jpg,1000,743,
"D:/Thesis/realism_data/orientalism\yeni jami, or mosque of the new tomb.jpg",1500,1070,"(100, 100)"
D:/Thesis/realism_data/orientalism\young arab woman from tanger.jpg,450,571,"(96, 96)"
D:/Thesis/realism_data/orientalism\young ladies on a terrace in tangiers.jpg,2246,1724,"(300, 300)"
D:/Thesis/realism_data/orientalism\young moorish woman nursing her child.jpg,392,551,"(96, 96)"
D:/Thesis/realism_data/orientalism\young moroccan.jpg,313,470,
D:/Thesis/realism_data/orientalism\young oriental woman.jpg,561,700,"(96, 96)"
D:/Thesis/realism_data/orientalism\young rider with a rifle.jpg,580,410,"(96, 96)"
D:/Thesis/realism_data/orientalism\young teleb seated.jpg,2112,2140,"(150, 150)"
D:/Thesis/realism_data/orientalism\young woman under a tent.jpg,379,600,"(72, 72)"
D:/Thesis/realism_data/orientalism\young woman with basket of grapes.jpg,1000,1192,"(72, 72)"
D:/Thesis/realism_data/orientalism\еhe harem - introduction of an abyssinian slave.jpg,600,411,"(1200, 1200)"
D:/Thesis/realism_data/orientalism\ф captive greek girl.jpg,1500,1132,"(100, 100)"
