Filename,Width,Height,DPI Information
D:/Thesis/realism_data/neoclassicism\oedipus at colonnos before the temple of the eumenides.jpg,2000,1593,"(180, 180)"
D:/Thesis/realism_data/neoclassicism\old to the desk half length by guercino.jpg,1248,1500,"(72, 72)"
D:/Thesis/realism_data/neoclassicism\orpheus.jpg,700,1532,"(300, 300)"
"D:/Thesis/realism_data/neoclassicism\otway, third baron desart, later first viscount and first earl of desart.jpg",1311,1800,
D:/Thesis/realism_data/neoclassicism\parnassus study.jpg,1519,826,"(96, 96)"
D:/Thesis/realism_data/neoclassicism\paul revere.jpg,809,950,"(300, 300)"
D:/Thesis/realism_data/neoclassicism\paysage de montagne avec tempête.jpg,8559,5304,"(72, 72)"
D:/Thesis/realism_data/neoclassicism\peace and justice.jpg,764,1070,"(72, 72)"
D:/Thesis/realism_data/neoclassicism\peasants' meal.jpg,700,599,"(300, 300)"
D:/Thesis/realism_data/neoclassicism\penelope is woken by euryclea.jpg,600,411,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\penelope sacrificing to minerva for the safe return of her son, telemachus.jpg",696,800,"(72, 72)"
D:/Thesis/realism_data/neoclassicism\penelope taking down the bow of ulysses.jpg,635,800,"(72, 72)"
D:/Thesis/realism_data/neoclassicism\perseus and andromeda.jpg,1392,2036,"(300, 300)"
D:/Thesis/realism_data/neoclassicism\pleasure.jpg,966,1179,"(96, 96)"
D:/Thesis/realism_data/neoclassicism\porerait of richard milles.jpg,3648,5472,"(72.0, 72.0)"
D:/Thesis/realism_data/neoclassicism\port of marseille.jpg,1400,1049,"(300, 300)"
"D:/Thesis/realism_data/neoclassicism\portico of the palazzo nuovo, on the campidoglio.jpg",2808,4000,
D:/Thesis/realism_data/neoclassicism\portrait d'homme en costume bleu.jpg,1562,2048,"(72.0, 72.0)"
D:/Thesis/realism_data/neoclassicism\portrait de jacques louis david adolescent.jpg,1645,2000,"(72, 72)"
D:/Thesis/realism_data/neoclassicism\portrait de marie-joséphine buron.jpg,506,599,"(72, 72)"
"D:/Thesis/realism_data/neoclassicism\portrait francis i, holy roman emperor.jpg",359,600,"(72, 72)"
D:/Thesis/realism_data/neoclassicism\portrait of a gentleman.jpg,3337,4000,
D:/Thesis/realism_data/neoclassicism\portrait of a lady as flora by pompeo batoni.jpg,2653,3200,"(300.0, 300.0)"
D:/Thesis/realism_data/neoclassicism\portrait of a lady.jpg,1284,1536,
D:/Thesis/realism_data/neoclassicism\portrait of a woman.jpg,724,906,"(350, 350)"
D:/Thesis/realism_data/neoclassicism\portrait of a young man.jpg,2636,3719,"(150, 150)"
D:/Thesis/realism_data/neoclassicism\portrait of a. g. spiridov.jpg,863,1121,"(96, 96)"
D:/Thesis/realism_data/neoclassicism\portrait of a. p. levshina.jpg,1300,1990,"(72, 72)"
D:/Thesis/realism_data/neoclassicism\portrait of alexander golytsyn.jpg,879,1120,"(96, 96)"
"D:/Thesis/realism_data/neoclassicism\portrait of alexander, 4th duke of gordon.jpg",397,600,"(95.9866, 95.9866)"
D:/Thesis/realism_data/neoclassicism\portrait of augusta of hanover with her first born son karl georg of brunswick.jpg,927,1502,"(72, 72)"
D:/Thesis/realism_data/neoclassicism\portrait of benjamin franklin.jpg,1574,1977,"(199.9996, 199.9996)"
D:/Thesis/realism_data/neoclassicism\portrait of cardinal jean-françois joseph de rochechouart.jpg,430,600,"(150, 150)"
D:/Thesis/realism_data/neoclassicism\portrait of cardinal prospero colonna di sciarra.jpg,1338,1799,"(300, 300)"
"D:/Thesis/realism_data/neoclassicism\portrait of charles compton, 7th earl of northampton.jpg",479,758,"(72, 72)"
"D:/Thesis/realism_data/neoclassicism\portrait of charles eugene, duke of württemberg.jpg",1749,2709,"(300, 300)"
D:/Thesis/realism_data/neoclassicism\portrait of charles hanbury williams.jpg,589,800,"(95.9866, 95.9866)"
"D:/Thesis/realism_data/neoclassicism\portrait of charles william ferdinand, duke of brunswick-wolfenbüttel.jpg",1660,2350,"(300, 300)"
D:/Thesis/realism_data/neoclassicism\portrait of edward howard.jpg,292,400,"(72, 72)"
D:/Thesis/realism_data/neoclassicism\portrait of elizabeth deering wentworth gould rogers also known as mr. nathaniel rogers.jpg,783,950,"(105, 105)"
D:/Thesis/realism_data/neoclassicism\portrait of ferdinand iv of naples.jpg,1401,1920,"(96, 96)"
"D:/Thesis/realism_data/neoclassicism\portrait of francis basset, 1st baron de dunstanville and basset.jpg",2116,3051,"(310.0, 310.0)"
D:/Thesis/realism_data/neoclassicism\portrait of francois buron.jpg,680,800,"(96, 96)"
D:/Thesis/realism_data/neoclassicism\portrait of general thomas gage.jpg,901,1119,"(350, 350)"
D:/Thesis/realism_data/neoclassicism\portrait of infante don luis de borbón.jpg,854,1317,"(72.0, 72.0)"
"D:/Thesis/realism_data/neoclassicism\portrait of isabel parrena arce, ruiz de alarcon y valdes, marquesa de llano.jpg",1080,1634,"(97, 97)"
D:/Thesis/realism_data/neoclassicism\portrait of italian poet pietro metastasio.jpg,512,698,"(72, 72)"
D:/Thesis/realism_data/neoclassicism\portrait of jane darwin and her son william brown darwin.jpg,1634,2000,"(0, 0)"
D:/Thesis/realism_data/neoclassicism\portrait of johann joachim winckelmann.jpg,1297,1839,"(200, 200)"
"D:/Thesis/realism_data/neoclassicism\portrait of john corbet of sundorne castle, shrewsbury.jpg",2205,2885,"(96, 96)"
"D:/Thesis/realism_data/neoclassicism\portrait of john crewe, 1st baron crewe, british politician.jpg",277,400,"(96, 96)"
"D:/Thesis/realism_data/neoclassicism\portrait of john ker, 3rd duke of roxburghe.jpg",1920,2782,"(300, 300)"
D:/Thesis/realism_data/neoclassicism\portrait of john scott of banks fee.jpg,280,376,"(95.9866, 95.9866)"
"D:/Thesis/realism_data/neoclassicism\portrait of john talbot, later 1st earl talbot.jpg",2690,4088,"(72.0, 72.0)"
"D:/Thesis/realism_data/neoclassicism\portrait of john, 3rd baron monson of burton.jpg",1156,1665,"(96, 96)"
D:/Thesis/realism_data/neoclassicism\portrait of joseph warren.jpg,568,707,
D:/Thesis/realism_data/neoclassicism\portrait of kyrylo rozumovsky.jpg,400,600,"(180.0, 180.0)"
"D:/Thesis/realism_data/neoclassicism\portrait of lady mary fox, later baroness holland.jpg",722,1010,"(150, 150)"
D:/Thesis/realism_data/neoclassicism\portrait of lionel damer.jpg,371,500,"(304, 304)"
"D:/Thesis/realism_data/neoclassicism\portrait of louis xvi, king of france and navarre, wearing coronation robes.jpg",1682,2249,"(72, 72)"
D:/Thesis/realism_data/neoclassicism\portrait of louisa leveson gower as spes goddess of hope.jpg,814,1024,"(103, 103)"
D:/Thesis/realism_data/neoclassicism\portrait of marie francoise buron.jpg,800,961,"(150, 150)"
D:/Thesis/realism_data/neoclassicism\portrait of marquess of pombal.jpg,851,1054,"(96, 96)"
D:/Thesis/realism_data/neoclassicism\portrait of michel-jean sedaine.jpg,488,600,
D:/Thesis/realism_data/neoclassicism\portrait of mrs. george turner.jpg,754,973,"(350, 350)"
"D:/Thesis/realism_data/neoclassicism\portrait of mrs. john stevens judith sargent, later mr. john murray.jpg",1953,2475,"(72.0, 72.0)"
D:/Thesis/realism_data/neoclassicism\portrait of mrs.gawen brown.jpg,694,901,"(350, 350)"
D:/Thesis/realism_data/neoclassicism\portrait of mrs.paul richard.jpg,900,1122,"(350, 350)"
D:/Thesis/realism_data/neoclassicism\portrait of nathaniel allen.jpg,1116,1407,"(300, 300)"
D:/Thesis/realism_data/neoclassicism\portrait of nathaniel hurd.jpg,2024,2462,"(72, 72)"
D:/Thesis/realism_data/neoclassicism\portrait of pieter caarten.jpg,1297,1600,"(300, 300)"
D:/Thesis/realism_data/neoclassicism\portrait of pope clement xiii.jpg,1273,1800,"(96, 96)"
"D:/Thesis/realism_data/neoclassicism\portrait of pope pius vi, giovanni angelo braschi.jpg",2157,3000,"(96.0, 96.0)"
D:/Thesis/realism_data/neoclassicism\portrait of raffaele lanzio da vitine.jpg,1137,1500,"(72, 72)"
"D:/Thesis/realism_data/neoclassicism\portrait of ralph howard, later 1st viscount wicklow.jpg",1157,1563,"(308, 308)"
D:/Thesis/realism_data/neoclassicism\portrait of rebecca boylston.jpg,1100,1362,"(300, 300)"
"D:/Thesis/realism_data/neoclassicism\portrait of richard aldworth neville, later second baron braybrooke.jpg",609,768,"(72.0, 72.0)"
D:/Thesis/realism_data/neoclassicism\portrait of richard milles.jpg,2780,3832,"(400, 400)"
"D:/Thesis/realism_data/neoclassicism\portrait of thomas estcourt, esquire.jpg",1278,2043,"(72, 72)"
D:/Thesis/realism_data/neoclassicism\portrait of thomas flucker.jpg,735,900,"(1, 1)"
D:/Thesis/realism_data/neoclassicism\portrait of thomas fortescue.jpg,2242,2903,"(96, 96)"
D:/Thesis/realism_data/neoclassicism\portrait of william burton conyngham.jpg,1418,1994,"(97, 97)"
"D:/Thesis/realism_data/neoclassicism\portrait of william legge, second earl of dartmouth.jpg",3088,4117,"(72.0, 72.0)"
D:/Thesis/realism_data/neoclassicism\porträt des john marquis of monthermer.jpg,1576,2139,"(72, 72)"
"D:/Thesis/realism_data/neoclassicism\porträt von sir john armytage, 2nd baronet.jpg",444,600,"(96, 96)"
D:/Thesis/realism_data/neoclassicism\priam pleading with achilles for the body of hector.jpg,1536,1012,
D:/Thesis/realism_data/neoclassicism\pylades and orestes brought as victims before iphigenia.jpg,3464,2699,"(72, 72)"
D:/Thesis/realism_data/neoclassicism\rebecca boylston.jpg,904,1122,"(350, 350)"
D:/Thesis/realism_data/neoclassicism\retrato de dama como diana caçadora.jpg,2921,3798,"(300, 300)"
D:/Thesis/realism_data/neoclassicism\reverend myles cooper.jpg,906,1071,"(350, 350)"
D:/Thesis/realism_data/neoclassicism\reverend thomas cary.jpg,890,1101,"(350, 350)"
D:/Thesis/realism_data/neoclassicism\richard wilson.jpg,721,800,"(72, 72)"
D:/Thesis/realism_data/neoclassicism\ritratto del principe abbondio rezzonico con l' abito da senaore ponificio durante l' insediamento del nuovo pontefice clemente xiii.jpg,2540,3844,"(400, 400)"
"D:/Thesis/realism_data/neoclassicism\robert clements, later first earl of leitrim.jpg",2664,3558,"(72.0, 72.0)"
"D:/Thesis/realism_data/neoclassicism\robert stewart, later 1st marquess of londonderry.jpg",572,800,"(72, 72)"
D:/Thesis/realism_data/neoclassicism\robert vernon atherton gwillym.jpg,595,750,"(72, 72)"
D:/Thesis/realism_data/neoclassicism\roman rooftops.jpg,4000,2565,
D:/Thesis/realism_data/neoclassicism\roman walls.jpg,4000,2780,
D:/Thesis/realism_data/neoclassicism\rooftops and umbrella pines.jpg,4000,2645,
D:/Thesis/realism_data/neoclassicism\ruins of a gallery of statues in hadrian`s villa at tivoli.jpg,1500,1143,"(684, 684)"
D:/Thesis/realism_data/neoclassicism\ruins of the imperial palaces on the palatine hill.jpg,4000,2798,
D:/Thesis/realism_data/neoclassicism\ruins of the temple of venus and rome in the forum.jpg,4000,2642,
D:/Thesis/realism_data/neoclassicism\saint eusebius carried to heaven.jpg,470,944,"(72, 72)"
D:/Thesis/realism_data/neoclassicism\saint john the baptist in the desert.jpg,2000,1490,"(180, 180)"
D:/Thesis/realism_data/neoclassicism\saint john the baptist preaching.jpg,728,1024,"(300, 300)"
D:/Thesis/realism_data/neoclassicism\salvator mundi.jpg,652,900,"(300, 300)"
D:/Thesis/realism_data/neoclassicism\samuel adams.jpg,900,1122,"(350, 350)"
D:/Thesis/realism_data/neoclassicism\samuel verplanck.jpg,300,364,
"D:/Thesis/realism_data/neoclassicism\satan, sin and death.jpg",550,448,
D:/Thesis/realism_data/neoclassicism\saul and the witch of endor.jpg,765,583,"(0, 0)"
D:/Thesis/realism_data/neoclassicism\seated male nude.jpg,1075,1442,"(300, 300)"
D:/Thesis/realism_data/neoclassicism\self portrait.jpg,717,944,"(72, 72)"
D:/Thesis/realism_data/neoclassicism\self-portrait.jpg,3013,3824,
D:/Thesis/realism_data/neoclassicism\shipwreck.jpg,944,699,"(300, 300)"
D:/Thesis/realism_data/neoclassicism\sigismonda.jpg,500,394,"(96, 96)"
D:/Thesis/realism_data/neoclassicism\sir joshua reynolds.jpg,646,800,"(72, 72)"
"D:/Thesis/realism_data/neoclassicism\sir matthew fetherstonhaugh, 1st bt. as a hunter with a wild boar spear.jpg",586,800,"(72, 72)"
D:/Thesis/realism_data/neoclassicism\sir william pepperrell and family.jpg,1051,883,"(350, 350)"
D:/Thesis/realism_data/neoclassicism\sorrow.jpg,800,937,"(300, 300)"
D:/Thesis/realism_data/neoclassicism\st denis preaching in gaul.jpg,872,1096,"(300, 300)"
D:/Thesis/realism_data/neoclassicism\st. cecillia.jpg,417,736,"(72, 72)"
"D:/Thesis/realism_data/neoclassicism\st. jerome in the act of contemplating the crucifix, by guercino.jpg",1068,1500,"(72, 72)"
"D:/Thesis/realism_data/neoclassicism\st. john the baptist in prayer, by guercino.jpg",1500,1167,"(72, 72)"
D:/Thesis/realism_data/neoclassicism\st. john the baptist preaching in the wilderness.jpg,1643,2401,"(97, 97)"
D:/Thesis/realism_data/neoclassicism\st. peter.jpg,706,1000,
D:/Thesis/realism_data/neoclassicism\stand of arms and instruments.jpg,2367,2044,"(299.9486, 299.9486)"
D:/Thesis/realism_data/neoclassicism\still life of lemons and olives pewter plates a roemer and a facon de venise wine glass on a ledge.jpg,900,650,"(180, 180)"
D:/Thesis/realism_data/neoclassicism\still life with lighted candle.jpg,900,639,"(300, 300)"
D:/Thesis/realism_data/neoclassicism\still life with peacock pie.jpg,900,536,"(300, 300)"
D:/Thesis/realism_data/neoclassicism\still life with tazza.jpg,900,650,"(300, 300)"
D:/Thesis/realism_data/neoclassicism\still life.jpg,900,719,"(300, 300)"
D:/Thesis/realism_data/neoclassicism\study for the ascension.jpg,500,353,
D:/Thesis/realism_data/neoclassicism\study of melancholy girl.jpg,570,750,"(72, 72)"
"D:/Thesis/realism_data/neoclassicism\summer evening, landscape in italy.jpg",4354,2880,
"D:/Thesis/realism_data/neoclassicism\susanna kennedy, countess of eglinton copy after william aikman.jpg",853,1200,"(72, 72)"
D:/Thesis/realism_data/neoclassicism\sweet melancholy.jpg,1234,1536,"(400, 400)"
D:/Thesis/realism_data/neoclassicism\sylvester gardiner.jpg,908,1115,"(350, 350)"
D:/Thesis/realism_data/neoclassicism\thaddeus burr.jpg,464,600,"(71, 71)"
D:/Thesis/realism_data/neoclassicism\the ascension.jpg,799,901,"(350, 350)"
D:/Thesis/realism_data/neoclassicism\the bard.jpg,2095,2976,"(72, 72)"
"D:/Thesis/realism_data/neoclassicism\the blessed virgin with saints peter and paul, by guercino.jpg",1220,1500,"(72, 72)"
D:/Thesis/realism_data/neoclassicism\the bridge and the castel sant'angelo in rome.jpg,1366,683,"(96, 96)"
D:/Thesis/realism_data/neoclassicism\the cascade at tivoli.jpg,1200,859,"(72, 72)"
D:/Thesis/realism_data/neoclassicism\the cascades of tivoli.jpg,2648,1916,"(72, 72)"
D:/Thesis/realism_data/neoclassicism\the celebration of the wedding agreement.jpg,1134,929,"(96, 96)"
D:/Thesis/realism_data/neoclassicism\the centurion kneeling at the feet of christ or jesus healing the son of an officer.jpg,550,350,"(120, 120)"
D:/Thesis/realism_data/neoclassicism\the combat of mars and minerva.jpg,1030,792,"(150, 150)"
D:/Thesis/realism_data/neoclassicism\the continence of scipio.jpg,761,944,"(72, 72)"
D:/Thesis/realism_data/neoclassicism\the copley family.jpg,2688,2124,"(72, 72)"
D:/Thesis/realism_data/neoclassicism\the death of lucretia.jpg,1200,965,"(72, 72)"
D:/Thesis/realism_data/neoclassicism\the death of seneca.jpg,1716,1343,"(150, 150)"
D:/Thesis/realism_data/neoclassicism\the death of socrates.jpg,555,461,"(72, 72)"
D:/Thesis/realism_data/neoclassicism\the dream of joseph.jpg,462,600,
D:/Thesis/realism_data/neoclassicism\the education of achilles.jpg,1280,1014,"(350, 350)"
D:/Thesis/realism_data/neoclassicism\the family of coriolanus from flex and deflect besiege rome.jpg,2931,2593,"(180.0, 180.0)"
D:/Thesis/realism_data/neoclassicism\the fishpond at villa madama.jpg,4000,2976,
D:/Thesis/realism_data/neoclassicism\the flagellation of christ.jpg,1919,1958,"(300, 300)"
D:/Thesis/realism_data/neoclassicism\the forge of vulcan.jpg,904,1084,"(350, 350)"
"D:/Thesis/realism_data/neoclassicism\the four seasons. autumn – triumph of selinus, bacchus and ariadne.jpg",800,306,"(72, 72)"
D:/Thesis/realism_data/neoclassicism\the funeral of patroclus.jpg,2000,847,
D:/Thesis/realism_data/neoclassicism\the gore children.jpg,1079,767,"(350, 350)"
D:/Thesis/realism_data/neoclassicism\the grotto of the nymph egeria.jpg,4000,2569,
D:/Thesis/realism_data/neoclassicism\the holy family with the infant saint john.jpg,675,944,"(72, 72)"
D:/Thesis/realism_data/neoclassicism\the holy family.jpg,520,700,"(300, 300)"
D:/Thesis/realism_data/neoclassicism\the nativity.jpg,1053,885,"(350, 350)"
D:/Thesis/realism_data/neoclassicism\the return of neptune.jpg,1107,685,"(350, 350)"
D:/Thesis/realism_data/neoclassicism\the return of the prodigal son.jpg,2531,3519,"(72, 72)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate i..jpg",1500,1028,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate ii.  map of ancient rome and forma urbis..jpg",1500,1028,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate iii.  map of ancient rome and forma urbis..jpg",1241,1500,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate iv.  map of ancient rome and forma urbis..jpg",1209,1500,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate ix. aurelian walls..jpg",1500,1043,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate v.  map of ancient rome and forma urbis..jpg",1500,1252,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate viii. aurelian walls..jpg",1500,1135,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate x. aurelian walls and amphitheatrum castrense..jpg",1500,1132,"(1999, 1999)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xi. aurelian wall  muro torto..jpg",1500,1012,"(767, 767)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xi. porta tiburtina..jpg",1500,1128,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xi. urban walls..jpg",1500,1046,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xii. aqua alsietina..jpg",1500,1091,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xiii. column of marcus aurelius..jpg",1500,955,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xiii.jpg",1500,1060,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xiv. pantheon..jpg",1500,1023,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xiv.jpg",1500,1001,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xix. duct of caracalla..jpg",1500,1166,"(2000, 2000)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xix.jpg",1500,1013,"(429, 429)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xl.jpg",1233,1500,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xli. the nymphaeum of nero, the stadium, the `odeo, and the temples of the people flavia, manufactured by domitian.jpg",1067,1500,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xlii. plan of the baths of diocletian.jpg",1500,1323,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xliii. plan of the ancient roman forum.jpg",1012,1500,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xliv. plan of mount capitoline and its fortress; perspective of the two horns or stones that stood in the sides of .jpg",1500,1024,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xlv. plan of upper floor of the caesars palace de `d` home `s believed augustus drawing and inc. by francesco piran.jpg",1500,1015,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xlvi. plan of the lower part of the `palace of the caesars believed the baths palatine drawing and inc. by francesc.jpg",992,1500,"(704, 704)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xv. pantheon..jpg",1500,867,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xvi. temple of minerva medica..jpg",1500,1052,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xvi.jpg",1500,792,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xvii. aqua claudia..jpg",1500,1135,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xviii. ruins of the tempio della speranza vecchia..jpg",1500,1030,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xviii. tomb near porta san sebastiano..jpg",1500,1149,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xx. casa dei crescenzi..jpg",1500,1020,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xx. ponte rotto..jpg",1500,1154,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xx. portico of marcus aemilius lepidus and p. aemilius paulus..jpg",1500,1011,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xxi. arch of janus..jpg",1500,1014,"(431, 431)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xxii. cloaca maxima..jpg",1500,1030,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xxii. temple of cybele..jpg",1500,1014,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xxiii. aventine hill..jpg",1500,1025,"(478, 478)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xxiv. celio o oppio. the seven halls. baths of trajan..jpg",1500,1025,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xxiv. nero`s aqueduct..jpg",1500,1082,"(2000, 2000)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xxix. trajan`s column..jpg",1500,1146,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xxix. trajan`s market..jpg",1500,1031,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xxv. nero`s aqueduct..jpg",1500,1054,"(2000, 2000)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xxv. santo stefano rotondo..jpg",1500,1130,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xxvi. aqua julia..jpg",1500,1031,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xxvi. arch of gallienus..jpg",1500,1014,"(456, 456)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xxvii. baths of titus really the baths of traianus..jpg",1500,1036,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xxvii. the seven halls..jpg",1500,1029,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xxviii. baths of diocletian..jpg",1500,742,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xxviii. baths of titus really the baths of traianus..jpg",1500,789,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xxx. forum nervae..jpg",1500,1133,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xxxi. arch of septimius severus..jpg",1500,865,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xxxi. temple of antonius and faustina..jpg",1500,1058,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xxxii. ruins of the pronaos of the temple of jupiter the thunderer..jpg",1500,1141,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xxxii.jpg",1500,1057,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xxxiii. ruins of the temple of castor and pollux..jpg",1500,1040,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xxxiii. veduta with ruins of nero`s golden house..jpg",1500,839,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xxxiv. veduta with arch of titus..jpg",1500,1054,"(2000, 2000)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xxxiv.jpg",1500,1159,"(2000, 2000)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xxxix.jpg",1025,1500,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xxxv.jpg",1500,1187,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xxxvi. veduta with ruins of the peristyle house of nero..jpg",1500,1054,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xxxvi.jpg",1500,1103,"(2000, 2000)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xxxvii. view of flavian amphitheatre and the colosseum..jpg",1500,823,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xxxviii. plate of topography of rome..jpg",1500,1047,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 1, plate xxxviii.jpg",1500,1072,"(0, 0)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 2, plate iv. plan and elevation of the `surplus of wall in the tomb of c. poblicio at the foot of the capitol in a place cal.jpg",1039,1500,"(624, 624)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 2, plate ix. plan of the burial chambers of `liberti, and family l. arrunzio..jpg",1500,1076,"(707, 707)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 2, plate v.jpg",1500,998,"(313, 313)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 2, plate vi. following the above table..jpg",1047,1500,"(457, 457)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 2, plate vii. plan, cracked and facade of a tomb outside porta s. sebastian on the via appia in the hamlet of s. maria nuova.jpg",1500,1106,"(622, 622)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 2, plate viii. entry of the burial chamber of l. liberti and family arrunzio..jpg",902,1500,"(409, 409)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 2, plate x. view of the entrance of the burial chamber of l. arrunzio and his family.jpg",1500,1081,"(342, 342)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 2, plate xi. view of another part of burial chamber of l. arrunzio.jpg",909,1500,"(427, 427)"
"D:/Thesis/realism_data/neoclassicism\the roman antiquities, t. 2, plate xii. prospectus and profile of a tomb of the previous rooms.jpg",1500,1128,"(347, 347)"
